strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_reason,switch_blocked,weekly_switch_allowed,current_role_days_before,market_state,industry_state,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,recent_champion_role,recent_champion_strategy,champion_score,champion_eligible,champion_reason,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,attack_total_return,recent_champion_count,recent_champion_avg_ret,recent_champion_win_rate,recent_champion_max_drawdown,recent_champion_total_return,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,balanced_total_return,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,robust_total_return,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,defensive_total_return,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,fallback_total_return,current_role_days_after,market_style_state,risk_governor_primary_strategy,risk_decision,target_position_ratio,adaptive_target_position_ratio,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,governed_nav_drawdown_20d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,fp_classified_label,fp_classified_gate_reason,champion_recent_total_return,champion_recent_max_drawdown,champion_recent_win_rate,champion_long_total_return,champion_long_max_drawdown,execution_safe_uplift_preflight_status,execution_safe_uplift_fallback_applied,execution_safe_uplift_hard_block_reasons,execution_safe_uplift_incremental_symbols,execution_safe_uplift_planned_strategy,execution_safe_uplift_planned_position_ratio,decision_timestamp,proxy_asof_timestamp,order_submit_timestamp,fill_timestamp,execution_mode,causality_pass,daily_proxy_approximation,execution_mode_status,execution_promotion_eligible,execution_safe_uplift_final_strategy,execution_safe_uplift_final_position_ratio,adaptive_position_scale,adaptive_position_reason,style_reason,strategy_source,route_reason,risk_veto_reason,adaptive_version,ashare_release_tier,ashare_weight_profile,ashare_supplement_limit,ashare_weight_cache_key,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_route_cache_hit,ashare_weekly_unconfirmed_count
production_governed_vol_position_v1_2b_dynamic_score,2025-12-16,recent_champion,defensive,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,2,index_neutral,normal,0.9732616514406479,index_neutral,0.057193,38.53919930205506,normal_liquidity,0.02499966780881153,2025-12-16,exit_date < signal_date,10,0.024643176712772642,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.027324822598515,1,configured_default_recent_champion_until_constraints_select_another,15.002910042652193,50.00969932104753,50.00969932104753,49.99030632027918,50.00970120294917,-0.08076131687242805,,0.08684547917380565,0,20,-0.032220562643934435,0.35,-0.7027817433536934,-0.5346372431670214,20,-0.033624368184624456,0.4,-0.6989483131792438,-0.5348823301017134,20,-0.03048788340259655,0.4,-0.7107541156290509,-0.5108118848818874,20,-0.033624368184624456,0.4,-0.6989483131792438,-0.5348823301017134,20,0.02692792658996638,0.65,-0.37864973160652227,0.5854399174039246,20,0.02692792658996638,0.65,-0.37864973160652227,0.5854399174039246,3,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.03762232478755023,-0.118038703373612,0.0,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-17,recent_champion,defensive,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,3,index_neutral,normal,1.018699807836067,index_neutral,0.057375,38.96608838922271,normal_liquidity,0.024933587540092225,2025-12-17,exit_date < signal_date,10,0.016126174703718677,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0580456892377557,1,configured_default_recent_champion_until_constraints_select_another,15.002907540220972,50.00969932104753,50.00969932104753,49.990308199263424,50.00969932104753,-0.07105263157894737,,0.049040836297140226,0,20,-0.04147893761699735,0.3,-0.6804440895743611,-0.6159869810746579,20,-0.03819221338386801,0.35,-0.6989483131792438,-0.5760344193703957,20,-0.03530097366757848,0.35,-0.7107541156290509,-0.5557392455220571,20,-0.03819221338386801,0.35,-0.6989483131792438,-0.5760344193703957,20,0.027148914004637214,0.65,-0.3334741361094362,0.5925057123358812,20,0.027148914004637214,0.65,-0.3334741361094362,0.5925057123358812,4,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.022830067648982544,-0.10658654780923094,0.0,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-18,defensive,defensive,baseline_full_liquidity_detail_vol_position,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,4,index_neutral,normal,0.9323868979422548,index_neutral,0.056567,39.101425803951955,normal_liquidity,0.024969033885337083,2025-12-18,exit_date < signal_date,10,0.04260671852874663,1,1,robust,baseline_full_liquidity_detail_vol_position,-1.0536796296386424,1,configured_default_recent_champion_until_constraints_select_another,15.002901975978306,50.00969367972082,50.00969367972082,49.99031383184812,50.00969555943378,-0.06160985915492956,,0.08275988551597216,0,20,-0.02720356447881488,0.35,-0.6559750212878193,-0.49810843112180603,20,-0.040834403405849665,0.35,-0.6989483131792438,-0.597135920102815,20,-0.03720904742550708,0.35,-0.7107541156290509,-0.5718306217564135,20,-0.040834403405849665,0.35,-0.6989483131792438,-0.597135920102815,20,0.03392867615709837,0.7,-0.2757902537891478,0.8241416654944824,20,0.03392867615709837,0.7,-0.2757902537891478,0.8241416654944824,5,defensive,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.007920615441505907,-0.07549497184397036,0.0,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-19,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,5,index_neutral,normal,0.9787781101563844,index_neutral,0.056578,40.213503197054834,normal_liquidity,0.023260255717320075,2025-12-19,exit_date < signal_date,10,0.059908005938538754,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0573285458877137,1,configured_default_recent_champion_until_constraints_select_another,15.00291222631273,50.00969743987587,50.00969743987587,49.99031195504747,50.00969743987587,-0.04962352893259181,,0.08649513587681223,0,20,-0.019439930761237376,0.4,-0.5420440889726477,-0.4142111174196379,20,-0.04379778047724006,0.3,-0.6717578901503227,-0.619834363272777,20,-0.041366894509558216,0.3,-0.6777929475385451,-0.6052530239305798,20,-0.04379778047724006,0.3,-0.6717578901503227,-0.619834363272777,20,0.037617798948730075,0.7,-0.1610153119602411,0.9703792579145665,20,0.037617798948730075,0.7,-0.1610153119602411,0.9703792579145665,1,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.0062448863923083575,-0.05311836118989999,0.0,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-22,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,1,index_neutral,normal,1.049306005332845,index_neutral,0.056622,40.867651735505135,normal_liquidity,0.022957160652246858,2025-12-22,exit_date < signal_date,10,0.05252636363310936,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0528215089842718,1,configured_default_recent_champion_until_constraints_select_another,15.00290478960636,50.0097049689441,50.0097049689441,49.99030444056621,50.009704968944106,-0.04549790887641508,,0.11260250062294225,0,20,-0.007311033296473717,0.4,-0.44371453461197097,-0.22505249705919073,20,-0.0385026024247439,0.35,-0.6374829466065219,-0.5759371801468309,20,-0.03567317657200363,0.35,-0.6454867307748104,-0.5551789864522102,20,-0.0385026024247439,0.35,-0.6374829466065219,-0.5759371801468309,20,0.044748269193997346,0.75,-0.035670927975897326,1.2959067439851442,20,0.044748269193997346,0.75,-0.035670927975897326,1.2959067439851442,2,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.005002729316406551,-0.05311836118989999,0.0,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-23,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,2,index_neutral,normal,1.0683158549886391,index_neutral,0.056567,40.7168810538551,normal_liquidity,0.02291089377979464,2025-12-23,exit_date < signal_date,10,0.05489145631020159,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0305592048366954,1,configured_default_recent_champion_until_constraints_select_another,15.002901975978302,50.00969932104753,50.00969932104753,49.99031383184812,50.00970120294917,-0.05158625315015042,,0.11547653701706503,0,20,0.006518803435906649,0.45,-0.38875210636825774,0.0353189614205669,20,-0.028237710852389797,0.4,-0.6120084670044688,-0.4797873094160723,20,-0.02717181301715168,0.4,-0.6150698738653727,-0.4719640409564717,20,-0.028237710852389797,0.4,-0.6120084670044688,-0.4797873094160723,20,0.05159775290564058,0.8,-0.014897574068317487,1.6574109059795328,20,0.05159775290564058,0.8,-0.014897574068317487,1.6574109059795328,3,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.018661236592026453,-0.04708300326301185,0.0,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-24,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,3,index_neutral,normal,1.051966465001731,index_neutral,0.056545,41.43461270333076,normal_liquidity,0.022951495312895726,2025-12-24,exit_date < signal_date,10,0.05493361703602676,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0303776659206578,1,configured_default_recent_champion_until_constraints_select_another,15.002895042602633,50.00969743987587,50.00969743987587,49.990317583268784,50.00969743987588,-0.04181184668989546,,0.11076187980452487,0,20,0.015144511178139836,0.5,-0.3565299921723204,0.23157298328613618,20,-0.025501558996841193,0.4,-0.5618464932708068,-0.44931923959796183,20,-0.024264421966099153,0.4,-0.5571599635485784,-0.4386255183168952,20,-0.025501558996841193,0.4,-0.5618464932708068,-0.44931923959796183,20,0.05278035563665208,0.8,-0.014897574068317487,1.7225891005606577,20,0.05278035563665208,0.8,-0.014897574068317487,1.7225891005606577,4,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,-0.001262027397909371,-0.04568005147789522,0.0,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-25,defensive,recent_champion,baseline_full_liquidity_detail_vol_position,hold_min_state_5_days,hold_min_state_5_days,1,0,4,index_neutral,normal,1.0712858063442559,index_neutral,0.056523,42.26819589624468,normal_liquidity,0.02302311593925867,2025-12-25,exit_date < signal_date,10,0.04599016793401471,1,1,robust,baseline_full_liquidity_detail_vol_position,-1.047181391199723,1,configured_default_recent_champion_until_constraints_select_another,15.00289392179636,50.00969367972082,50.00969367972082,49.99032133178475,50.00969367972082,-0.03438278808207207,,0.039394523565483376,0,20,0.024290412144845376,0.55,-0.2642365886175375,0.46872541223712916,20,-0.01968113719672184,0.45,-0.487565883230075,-0.37692760194257713,20,-0.01751267352754884,0.45,-0.4762568907379322,-0.3514159992992488,20,-0.01968113719672184,0.45,-0.487565883230075,-0.37692760194257713,20,0.052809360476997656,0.8,-0.014897574068317598,1.7241619250172273,20,0.052809360476997656,0.8,-0.014897574068317598,1.7241619250172273,5,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.0284379808785713,-0.04568005147789522,0.0,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-26,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,5,index_neutral,normal,1.18297709909563,index_neutral,0.056534,42.94975798644724,normal_liquidity,0.02295926588563832,2025-12-26,exit_date < signal_date,10,0.05199926651557376,0,1,robust,baseline_full_liquidity_detail_vol_position,-1.0069680024813972,1,configured_default_recent_champion_until_constraints_select_another,15.002894482091,50.00969555943379,50.00969555943378,49.99031945788964,50.00969555943379,-0.0366951387712634,,0.07382178935498453,0,20,0.03594582670182152,0.6,-0.22040644904980744,0.8602041755928604,20,-0.008205584816287,0.5,-0.4025257524457616,-0.20968232869182402,20,-0.005759241886242913,0.5,-0.384916369703753,-0.17110079137513567,20,-0.008205584816287,0.5,-0.4025257524457616,-0.20968232869182402,20,0.053689705038782676,0.8,-0.014897574068317487,1.7708724472179953,20,0.053689705038782676,0.8,-0.014897574068317487,1.7708724472179953,6,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.04950904479927365,-0.04336022497065917,0.0,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-29,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,6,index_neutral,normal,1.1618432668112024,index_neutral,0.056512,43.19943293981033,normal_liquidity,0.02300217414340322,2025-12-29,exit_date < signal_date,10,0.06955698139151455,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.9867742300005519,1,configured_default_recent_champion_until_constraints_select_another,15.002893361718598,50.00968992248062,50.00968992248062,49.99032320495452,50.009691800736576,-0.038303689884005176,,0.04961389364799589,0,20,0.043424709678611485,0.65,-0.18844776740087232,1.15502448599692,20,0.003992413129169814,0.55,-0.29106194078911907,0.015120307025460633,20,0.007875958635779305,0.55,-0.2666395951426398,0.09436532516537421,20,0.003992413129169814,0.55,-0.29106194078911907,0.015120307025460633,20,0.05517051639664618,0.8,-0.014897574068317376,1.8502640345867558,20,0.05517051639664618,0.8,-0.014897574068317376,1.8502640345867558,7,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.028993407384635628,-0.0385923453009166,0.0,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-30,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,7,index_neutral,normal,1.1468154714307892,index_neutral,0.056286,43.504187620889745,normal_liquidity,0.023091915596305728,2025-12-30,exit_date < signal_date,10,0.07965163177933048,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.9393763566530704,1,configured_default_recent_champion_until_constraints_select_another,15.002899419729205,50.009688044952526,50.009688044952526,49.990328820116055,50.00968992248062,-0.04120905510550421,,0.058532197155715136,0,20,0.05214740424605156,0.7,-0.18844776740087243,1.5557720148443899,20,0.021439818411445877,0.6,-0.20911590960343096,0.4354281187265252,20,0.025843677864758212,0.6,-0.1737725444582957,0.5632527239278535,20,0.021439818411445877,0.6,-0.20911590960343096,0.4354281187265252,20,0.05555273860690078,0.8,-0.014897574068317487,1.8709006613422217,20,0.05555273860690078,0.8,-0.014897574068317487,1.8709006613422217,8,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.0359203036673561,-0.02607980582059266,0.0,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2025-12-31,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,8,index_neutral,normal,1.08500492733405,index_neutral,0.056275,43.66954941017211,normal_liquidity,0.023015905655914756,2025-12-31,exit_date < signal_date,10,0.1048454161664802,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.9103879871759635,1,configured_default_recent_champion_until_constraints_select_another,15.002891123573779,50.00968616815188,50.00968616815188,49.9903306903887,50.009688044952526,-0.04060226812196477,,0.05911511878500739,0,20,0.060485795435099445,0.75,-0.18844776740087232,2.000095721366157,20,0.03720489813927451,0.65,-0.14192534792504907,0.9403360162397445,20,0.041896476605119914,0.65,-0.09868848073727454,1.1286999982991515,20,0.03720489813927451,0.65,-0.14192534792504907,0.9403360162397445,20,0.05682012149293142,0.8,-0.012018873355667536,1.9392754350948667,20,0.05682012149293142,0.8,-0.012018873355667536,1.9392754350948667,9,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.048405917558583145,-0.02607980582059266,0.0,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-05,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,9,index_neutral,normal,1.3137043587215775,index_neutral,0.056275,44.84822084703152,high_liquidity,0.023639555824654237,2026-01-05,exit_date < signal_date,10,0.08576076903553213,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.9283560577185624,1,configured_default_recent_champion_until_constraints_select_another,15.002898859021464,50.00968429207825,50.00968429207825,49.9903306903887,50.00968616815188,-0.028151455011298232,,0.04785196487208059,0,20,0.06418374378213938,0.8,-0.18844776740087232,2.2334613248969224,20,0.04497720662341332,0.7,-0.10253320883528438,1.267578141007533,20,0.049547889770923184,0.7,-0.0966728510533198,1.4840541620499565,20,0.04497720662341332,0.7,-0.10253320883528438,1.267578141007533,20,0.05841895997567561,0.85,-0.012018873355667536,2.034685344832319,20,0.05841895997567561,0.85,-0.012018873355667536,2.034685344832319,10,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.04775931665457378,-0.02607980582059266,0.0,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-06,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,10,index_strong,normal,1.409889433337714,index_strong,0.056254,45.55784844384303,high_liquidity,0.02377570384911788,2026-01-06,exit_date < signal_date,10,0.0844671904560181,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.8206609368237244,1,configured_default_recent_champion_until_constraints_select_another,15.002890005799346,50.009682416731216,50.009682416731216,49.99033442876473,50.009682416731216,-0.019054601312665786,,0.0644228710691218,0,20,0.07218759819727841,0.85,-0.18844776740087232,2.8015480180268106,20,0.06299407270147142,0.75,-0.1025332088352845,2.1865016366658208,20,0.06559234503253195,0.75,-0.0966728510533198,2.3684386399722026,20,0.06299407270147142,0.75,-0.1025332088352845,2.1865016366658208,20,0.056878613605545525,0.85,-0.012018873355667647,1.9478124265566725,20,0.056878613605545525,0.85,-0.012018873355667647,1.9478124265566725,11,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.06808149996004964,-0.02607980582059266,0.0,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-07,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,11,index_neutral,normal,1.4053930670766235,index_neutral,0.056243,46.254223038268265,high_liquidity,0.023942337374575542,2026-01-07,exit_date < signal_date,10,0.09645832528383655,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.6733716201534117,1,configured_default_recent_champion_until_constraints_select_another,15.002889447236184,50.00967492260062,50.00967492260062,49.99033629686896,50.00968054211036,-0.020627117540860607,,0.08606077851838204,0,20,0.07449234445847296,0.85,-0.18844776740087243,2.965682477986018,20,0.08050190142244591,0.8,-0.1025332088352845,3.3427297097279824,20,0.0778643673747548,0.75,-0.0966728510533198,3.1663192135265623,20,0.08050190142244591,0.8,-0.1025332088352845,3.3427297097279824,20,0.05322387066197072,0.85,-0.012018873355667536,1.7520147361306684,20,0.05322387066197072,0.85,-0.012018873355667536,1.7520147361306684,12,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.06554109727317003,-0.02607980582059266,0.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-08,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,12,index_neutral,normal,1.3485565707687264,index_neutral,0.056254,46.984442296539726,high_liquidity,0.024137479389663045,2026-01-08,exit_date < signal_date,10,0.08991685860248949,1,0,robust,baseline_full_liquidity_detail_vol_position,-0.47162689354267173,1,configured_default_recent_champion_until_constraints_select_another,15.002897738256332,50.00967492260062,50.00967492260062,49.99033442876474,50.00967679504548,-0.015086533912903821,,0.09062197737433053,0,20,0.07240415745634553,0.85,-0.18844776740087232,2.8117853730101734,20,0.0901973161614676,0.8,-0.10253320883528438,4.150171593643364,20,0.08672884625066672,0.75,-0.0966728510533198,3.8556235717566167,20,0.0901973161614676,0.8,-0.10253320883528438,4.150171593643364,20,0.045623128553683306,0.85,-0.012018873355667536,1.3895759148459854,20,0.045623128553683306,0.85,-0.012018873355667536,1.3895759148459854,13,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.08037497268600013,-0.02554937797864054,0.0,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-09,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,13,index_neutral,normal,1.4568424384533856,index_neutral,0.056265,48.09510054137664,high_liquidity,0.024452480131979665,2026-01-09,exit_date < signal_date,10,0.08331876432160693,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.29636122148162947,1,configured_default_recent_champion_until_constraints_select_another,15.002898298530548,50.009676795045486,50.00967679504548,49.99033255993813,50.00967679504548,-0.006773920406435208,,0.07602736972179591,0,20,0.06912619067881683,0.85,-0.18844776740087243,2.5808630993372907,20,0.09548008072994847,0.8,-0.1025332088352845,4.675688615223557,20,0.09227127770402355,0.75,-0.09667285105332002,4.363364865018674,20,0.09548008072994847,0.8,-0.1025332088352845,4.675688615223557,20,0.033464734173470775,0.8,-0.045916933637847435,0.9042406344203924,20,0.033464734173470775,0.8,-0.045916933637847435,0.9042406344203924,14,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.0997153231690362,-0.02554937797864054,0.0,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
production_governed_vol_position_v1_2b_dynamic_score,2026-01-12,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,14,index_strong,normal,1.6185279732686697,index_strong,0.056265,49.08183101314771,high_liquidity,0.02474283740451525,2026-01-12,exit_date < signal_date,10,0.09571565564235684,0,0,robust,baseline_full_liquidity_detail_vol_position,-0.09079813358123434,1,configured_default_recent_champion_until_constraints_select_another,15.002898298530548,50.009676795045486,50.00967679504548,49.99033255993813,50.00967679504548,0.0,,0.17648376062078278,0,20,0.07085291178818579,0.85,-0.18844776740087232,2.6820374174526678,20,0.09475541455203247,0.8,-0.1025332088352845,4.60405443434345,20,0.09175138990316864,0.75,-0.0966728510533198,4.314936659363175,20,0.09475541455203247,0.8,-0.1025332088352845,4.60405443434345,20,0.024981011705638705,0.75,-0.10376316044650213,0.612907826852066,20,0.024981011705638705,0.75,-0.10376316044650213,0.612907826852066,15,recent_champion,baseline_full_liquidity_detail_vol_position,reduce_position,0.45,0.45,,1.0,negative_recent_champion,v1.2b_dynamic_score,blocked_dynamic_score_sample_count,0.13760507165366564,-0.02554937797864054,0.0,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
