event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20,rel_ret_d21,rel_ret_d22,rel_ret_d23,rel_ret_d24,rel_ret_d25,rel_ret_d26,rel_ret_d27,rel_ret_d28,rel_ret_d29,rel_ret_d30,rel_ret_d31,rel_ret_d32,rel_ret_d33,rel_ret_d34,rel_ret_d35,rel_ret_d36,rel_ret_d37,rel_ret_d38,rel_ret_d39,rel_ret_d40,rel_ret_d41,rel_ret_d42,rel_ret_d43,rel_ret_d44,rel_ret_d45,rel_ret_d46,rel_ret_d47,rel_ret_d48,rel_ret_d49,rel_ret_d50,rel_ret_d51,rel_ret_d52,rel_ret_d53,rel_ret_d54,rel_ret_d55,rel_ret_d56,rel_ret_d57,rel_ret_d58,rel_ret_d59,rel_ret_d60
20260213_300713_02,2026-02-13,300713,300713.SZ,0.0,0.026982,0.004956,0.017621,0.028084,0.013216,0.006608,0.06663,0.067731,0.063326,0.071035,0.10022,0.086454,0.071035,0.045154,0.029185,-0.021476,-0.007159,-0.039648,-0.088106,-0.161344,-0.052863,-0.059471,-0.097467,-0.096916,-0.089758,-0.118943,-0.096916,-0.129956,-0.167401,-0.15033,-0.105176,-0.118943,-0.101872,-0.101872,-0.082599,-0.105176,-0.060022,-0.071586,-0.063326,-0.079295,-0.077643,-0.073238,-0.080947,-0.055066,-0.072687,-0.056167,-0.046806,-0.011564,0.000551,-0.005507,0.023678,-0.004405,0.020925,0.018722,0.002753,0.019273,0.029185,0.011013,-0.0413,-0.013767
20260213_300735_03,2026-02-13,300735,300735.SZ,0.0,0.022459,0.026399,0.044917,0.042553,0.016548,-0.048069,-0.079984,-0.059496,-0.059102,-0.078014,-0.062254,-0.065406,-0.091805,-0.098503,-0.092199,-0.112293,-0.100079,-0.124901,-0.144602,-0.190701,-0.159574,-0.149724,-0.166273,-0.162333,-0.163515,-0.172971,-0.154452,-0.178093,-0.182033,-0.179669,-0.128448,-0.140268,-0.13357,-0.133964,-0.115445,-0.123719,-0.123325,-0.060678,-0.051615,-0.07959,-0.07762,-0.092987,-0.096927,-0.086288,-0.181245,-0.171395,-0.180063,-0.167061,-0.150906,-0.145784,-0.142238,-0.164303,-0.154058,-0.177699,-0.191095,-0.179275,-0.162727,-0.174547,-0.200552,-0.186367
20260213_300767_02,2026-02-13,300767,300767.SZ,0.0,-0.011396,-0.014245,-0.016144,-0.018993,-0.034663,-0.087844,-0.075973,-0.033238,-0.021842,-0.023742,0.008547,0.020418,0.003324,-0.025641,-0.018993,-0.035138,-0.009972,-0.01472,-0.054606,-0.116334,-0.056505,-0.059829,-0.083096,-0.076923,-0.09924,-0.132004,-0.107787,-0.129155,-0.139601,-0.137702,-0.104463,-0.11301,-0.074549,-0.003324,0.059829,0.054131,0.089744,0.108737,0.118708,0.07265,0.121083,0.102564,0.115859,0.148623,0.116809,0.098291,0.105413,0.132953,0.192308,0.231719,0.196106,0.160969,0.154321,0.093067,0.073599,0.089744,0.082146,0.076448,-0.010921,-0.02754
20260213_301227_02,2026-02-13,301227,301227.SZ,0.0,-0.006596,-0.038786,-0.061741,-0.057784,-0.06438,-0.087335,-0.104749,-0.1,-0.023483,0.00686,0.020053,0.007916,-0.003958,-0.010554,-0.022164,-0.000792,0.069657,0.025594,0.059103,-0.059367,0.004749,0.026385,-0.016095,-0.02058,-0.036675,-0.076253,-0.099472,-0.098945,-0.081266,-0.096306,-0.124011,-0.137995,-0.120844,-0.129024,-0.124011,-0.141425,-0.126913,-0.055673,-0.043799,-0.041425,-0.12058,-0.150132,-0.175198,-0.15752,-0.15277,-0.152507,-0.164644,-0.150923,-0.156992,-0.150132,-0.149604,-0.126385,-0.007388,-0.046174,-0.109235,-0.117414,-0.12533,-0.117414,-0.115567,-0.070976
20260213_600009_04,2026-02-13,600009,600009.SH,0.0,-0.00065,-0.004228,-0.008455,-0.007805,-0.025691,-0.026992,-0.046179,-0.044553,-0.034472,-0.052683,-0.043902,-0.046179,-0.044878,-0.04813,-0.044228,-0.040976,-0.046179,-0.054309,-0.068618,-0.109919,-0.102439,-0.090081,-0.102764,-0.099187,-0.098211,-0.101789,-0.085528,-0.093333,-0.099512,-0.105691,-0.086504,-0.097236,-0.101789,-0.112195,-0.106016,-0.108943,-0.107967,-0.113821,-0.106016,-0.108618,-0.109593,-0.114797,-0.12065,-0.117398,-0.117073,-0.109268,-0.114146,-0.109593,-0.113496,-0.115772,-0.114472,-0.121626,-0.12748,-0.137561,-0.152195,-0.168455,-0.163902,-0.162602,-0.16748,-0.180488
20260213_600518_05,2026-02-13,600518,600518.SH,0.0,0.010582,0.021164,0.010582,0.021164,0.005291,-0.005291,-0.015873,-0.015873,-0.005291,-0.010582,-0.005291,-0.010582,0.0,-0.005291,-0.010582,-0.005291,-0.010582,-0.026455,-0.05291,-0.100529,-0.084656,-0.063492,-0.079365,-0.068783,-0.068783,-0.063492,-0.058201,-0.031746,-0.074074,-0.063492,-0.05291,-0.068783,-0.068783,-0.074074,-0.074074,-0.063492,-0.068783,-0.074074,-0.074074,-0.079365,-0.079365,-0.089947,-0.089947,-0.095238,-0.095238,-0.084656,-0.095238,-0.100529,-0.10582,-0.100529,-0.095238,-0.10582,-0.10582,-0.126984,-0.142857,-0.148148,-0.15873,-0.169312,-0.195767,-0.174603
20260213_600523_03,2026-02-13,600523,600523.SH,0.0,0.011681,0.008436,0.028553,0.038287,0.028553,-0.031798,-0.029202,-0.029202,-0.01233,-0.038287,-0.011032,-0.024659,-0.041531,-0.051265,-0.03634,-0.052563,-0.026606,-0.065542,-0.09085,-0.14536,-0.123297,-0.102531,-0.112914,-0.100584,-0.099286,-0.105127,-0.097988,-0.106424,-0.116807,-0.118105,-0.089552,-0.097339,-0.09085,-0.086308,-0.080467,-0.07852,-0.084361,-0.081765,-0.074627,-0.080467,-0.087605,-0.098637,-0.112265,-0.097988,-0.122648,-0.113563,-0.110967,-0.110318,-0.118754,-0.092797,-0.099286,-0.108371,-0.101233,-0.131084,-0.131084,-0.138871,-0.13952,-0.159637,-0.176509,-0.167424
20260213_600550_03,2026-02-13,600550,600550.SH,0.0,0.100132,0.146245,0.170619,0.151515,0.140975,0.0639,0.146245,0.253623,0.232543,0.251647,0.237154,0.211462,0.176548,0.129117,0.106719,0.114625,0.123847,0.070487,0.025692,0.017787,0.039526,0.04809,0.00527,0.023715,0.009881,-0.011199,0.00527,-0.018445,-0.044137,-0.046113,0.01581,0.001976,0.013834,-0.015152,-0.016469,0.055995,0.048748,0.034256,0.078393,0.063241,0.057971,0.040843,-0.01054,0.000659,-0.009881,-0.001976,-0.015152,0.02108,0.039526,0.014493,0.033597,0.086957,0.104084,0.034256,-0.007246,-0.002635,0.021739,-0.009223,-0.064559,-0.068511
20260213_600563_06,2026-02-13,600563,600563.SH,0.0,0.02559,0.039196,0.065057,0.049649,0.075599,0.035772,0.027753,0.03361,0.061903,0.039557,0.055145,0.071454,0.090737,0.061903,0.066949,0.036223,0.121553,0.107947,0.122725,0.081546,0.145972,0.232384,0.215354,0.285637,0.193909,0.125518,0.167327,0.114255,0.073887,0.05109,0.091007,0.083619,0.081276,0.075779,0.137773,0.11029,0.114615,0.147414,0.13534,0.112092,0.121824,0.073707,0.079834,0.066859,0.031627,0.038025,0.063435,0.105154,0.11849,0.108308,0.159668,0.13561,0.195711,0.179221,0.207154,0.209047,0.329969,0.462966,0.426924,0.569652
20260213_600756_02,2026-02-13,600756,600756.SH,0.0,-0.028444,-0.034021,-0.045733,-0.027328,-0.076966,-0.11768,-0.121584,-0.110429,-0.102621,-0.092582,-0.086447,-0.093698,-0.105968,-0.016732,-0.034021,0.012828,0.031233,0.009481,-0.047407,-0.021194,-0.012828,0.031233,0.042945,0.020636,0.046849,0.021194,0.005577,-0.057446,-0.074177,-0.071389,-0.011154,-0.045176,-0.050753,-0.050195,-0.058003,-0.074177,-0.058561,-0.080312,-0.064138,-0.092025,-0.095371,-0.107641,-0.097044,-0.089236,-0.102064,-0.093698,-0.079197,-0.073062,-0.058561,-0.025098,-0.039598,-0.055215,-0.052426,-0.090351,-0.089236,-0.107641,-0.090909,-0.114334,-0.150586,-0.145008
20260213_601139_02,2026-02-13,601139,601139.SH,0.0,0.014859,0.022288,0.023774,0.034175,0.062407,0.169391,0.084695,0.041605,0.047548,0.074294,0.060921,0.07578,0.163447,0.136701,0.112927,0.080238,0.071322,0.123328,0.170877,0.1263,0.111441,0.10104,0.092125,0.093611,0.080238,0.049034,0.066865,0.077266,0.040119,0.066865,0.063893,0.07578,0.07578,0.077266,0.056464,0.017831,0.020802,0.010401,0.019316,0.037147,0.031204,0.054978,0.049034,0.041605,0.052006,0.047548,0.029718,0.023774,0.002972,0.004458,0.005944,-0.010401,-0.017831,-0.017831,-0.029718,-0.019316,-0.004458,-0.002972,-0.032689,-0.026746
20260213_601877_04,2026-02-13,601877,601877.SH,0.0,0.016906,0.021372,0.038915,0.053907,0.071451,0.030941,0.042743,0.078788,0.132376,0.245614,0.279107,0.312919,0.304625,0.222648,0.147687,0.111324,0.133014,0.093461,0.118022,0.107815,0.110048,0.126954,0.101116,0.082297,0.059649,0.041467,0.048485,0.012759,-0.005104,0.003509,0.0437,0.044657,0.069537,0.05933,0.069219,0.095375,0.066986,0.037321,0.052632,0.035407,0.040191,0.037321,0.033174,0.019777,0.013397,0.039872,0.044019,0.057097,0.057416,0.049123,0.05614,0.055502,0.103668,0.070813,0.026475,0.027432,0.067624,0.043062,-0.016587,-0.024242
20260213_603005_02,2026-02-13,603005,603005.SH,0.0,0.079114,0.067089,0.114557,0.078797,0.046519,-0.016772,-0.000633,0.027532,0.001266,-0.016772,0.002215,-0.015823,-0.033544,-0.041772,-0.030063,-0.074051,-0.044304,-0.078165,-0.110127,-0.150949,-0.138924,-0.125949,-0.149684,-0.148734,-0.147152,-0.165823,-0.145253,-0.175,-0.156329,-0.153481,-0.109494,-0.117405,-0.113924,-0.111392,-0.041139,-0.061392,-0.05981,-0.011392,-0.025,-0.022152,0.013608,0.002848,-0.006329,0.010443,-0.012658,-0.030063,-0.015823,-0.000949,0.025633,0.014873,0.041772,0.024367,0.06519,0.036709,0.042405,0.041462,0.058544,0.164557,0.141772,0.238608
20260213_603168_03,2026-02-13,603168,603168.SH,0.0,0.025745,0.02439,0.012195,0.017615,-0.03252,-0.058266,-0.067751,-0.054201,-0.0271,-0.031165,-0.012195,-0.023035,-0.033875,-0.01897,-0.02981,-0.039295,0.056911,0.012195,-0.067751,-0.147696,-0.104336,-0.088076,-0.100271,-0.060976,-0.04065,-0.044715,-0.02981,-0.042005,-0.077236,-0.052846,-0.04065,-0.079946,-0.069106,-0.081301,-0.086721,-0.098916,-0.085366,-0.117886,-0.121951,-0.124661,-0.121951,-0.136856,-0.119241,-0.101626,-0.102981,-0.086721,-0.086721,-0.094851,-0.094851,-0.090786,-0.082656,-0.112466,-0.113821,-0.121951,-0.132791,-0.135501,-0.123306,-0.138211,-0.170732,-0.161247
20260213_603601_03,2026-02-13,603601,603601.SH,0.0,0.100372,0.210037,0.229554,0.217472,0.187732,0.068773,0.068773,0.083643,0.092937,0.065056,0.14777,0.157063,0.159851,0.078996,0.071561,-0.005576,0.093866,0.115242,0.042751,-0.005576,0.032528,0.135688,0.249071,0.224907,0.347584,0.439591,0.38197,0.310409,0.301115,0.27974,0.325279,0.26487,0.236989,0.275093,0.319703,0.330855,0.39684,0.372677,0.447026,0.511152,0.47026,0.407993,0.317844,0.388476,0.418216,0.412639,0.473048,0.554833,0.609665,0.663569,0.663569,0.567844,0.679368,0.539963,0.567844,0.724907,0.671933,0.635688,0.684944,0.792751
20260213_603602_01,2026-02-13,603602,603602.SH,0.0,-0.01871,-0.03871,-0.033548,-0.034194,-0.069032,-0.114839,-0.114839,-0.101935,-0.089032,-0.087097,-0.075484,-0.092258,-0.093548,-0.113548,-0.101935,-0.12129,-0.097419,-0.111613,-0.146452,-0.197419,-0.171613,-0.145161,-0.164516,-0.156129,-0.149677,-0.163226,-0.156129,-0.169677,-0.193548,-0.170968,-0.137419,-0.154194,-0.150323,-0.149032,-0.149032,-0.16,-0.136129,-0.140645,-0.137419,-0.144516,-0.132903,-0.159355,-0.163871,-0.148387,-0.187742,-0.164516,-0.149677,-0.137419,-0.125806,-0.121935,-0.118065,-0.117419,-0.07871,-0.118065,-0.114194,-0.107097,-0.090323,-0.103226,-0.123871,-0.103871
20260213_603989_05,2026-02-13,603989,603989.SH,0.0,0.037684,0.051338,0.078099,0.048061,0.044784,0.040961,0.030038,0.031131,0.028946,-0.0071,0.028946,0.028946,-0.001638,-0.004369,0.009285,-0.047515,-0.008738,-0.044238,-0.067723,-0.146368,-0.106499,-0.090661,-0.067723,-0.089022,-0.073184,-0.090115,-0.058438,-0.074276,-0.081376,-0.03823,0.048607,0.031131,0.023484,0.032223,0.088476,0.068269,0.065538,0.064992,0.057892,0.060076,0.087384,0.062807,0.062261,0.099945,0.080284,0.075915,0.084653,0.107591,0.159476,0.149645,0.164391,0.149645,0.143637,0.119607,0.092299,0.201529,0.321682,0.404151,0.411251,0.552157
20260213_688099_03,2026-02-13,688099,688099.SH,0.0,0.018456,0.012304,0.030653,0.007637,-0.023547,-0.081884,-0.087293,-0.07011,-0.034578,-0.061307,-0.048685,-0.072444,-0.049958,-0.033941,-0.016653,-0.043594,-0.024608,-0.064701,-0.098112,-0.135554,-0.14616,-0.130356,-0.158252,-0.128129,-0.137569,-0.159949,-0.15804,-0.186678,-0.196436,-0.193891,-0.125477,-0.145736,-0.128341,-0.115613,-0.117416,-0.139054,-0.139054,-0.116462,-0.087824,-0.087399,-0.058443,-0.085914,-0.033729,0.017077,0.018562,0.080293,0.122189,0.154009,0.176283,0.195375,0.199512,0.198557,0.232817,0.186148,0.156767,0.157191,0.2972,0.264107,0.169071,0.219824
20260213_688231_03,2026-02-13,688231,688231.SH,0.0,0.035737,0.043574,0.158621,0.176803,0.109091,0.012853,0.00815,0.021944,0.054232,0.078997,0.134169,0.111285,0.073041,0.057994,0.069906,0.055799,0.070846,-0.055486,-0.029154,-0.06395,-0.036364,-0.033229,-0.060502,-0.050157,-0.062069,-0.062696,-0.042006,-0.092163,-0.098433,-0.100627,-0.030094,-0.00721,0.025078,0.038558,0.02884,0.048276,0.068652,0.102821,0.073981,0.073981,0.070219,0.110031,0.082445,0.128213,0.168339,0.159248,0.20627,0.230408,0.251097,0.261129,0.30627,0.228527,0.272727,0.311912,0.360502,0.603448,0.546395,0.568652,0.509404,0.690909
20260224_000012_04,2026-02-24,000012,000012.SZ,0.0,0.099788,0.070064,0.067941,0.046709,0.025478,0.014862,0.021231,0.027601,0.027601,0.031847,0.048832,0.048832,0.03397,0.023355,0.021231,0.006369,-0.016985,-0.03397,-0.070064,-0.055202,-0.038217,-0.04034,-0.036093,-0.036093,-0.055202,-0.044586,-0.055202,-0.076433,-0.067941,-0.050955,-0.059448,-0.046709,-0.036093,-0.036093,-0.046709,-0.036093,-0.038217,-0.038217,-0.038217,-0.042463,-0.050955,-0.055202,-0.057325,-0.144374,-0.138004,-0.144374,-0.144374,-0.142251,-0.144374,-0.146497,-0.171975,-0.186837,-0.18259,-0.208068,-0.212314,-0.205945,-0.227176,-0.150743,-0.065817,-0.023355
20260224_000519_01,2026-02-24,000519,000519.SZ,0.0,0.004573,0.016768,0.030488,0.077744,0.007622,0.051321,0.038618,0.015752,-0.013211,-0.003049,-0.005589,-0.036077,-0.071138,-0.07622,-0.103659,-0.104675,-0.132114,-0.14939,-0.202744,-0.15498,-0.112805,-0.136687,-0.123476,-0.126016,-0.143801,-0.138211,-0.142785,-0.159045,-0.154472,-0.135163,-0.143293,-0.121443,-0.103659,-0.089939,-0.102642,-0.095528,-0.097561,-0.07622,-0.083333,-0.089431,-0.10315,-0.113313,-0.115346,-0.120427,-0.11687,-0.098577,-0.089431,-0.094004,-0.079268,-0.074695,-0.085874,-0.065549,-0.089939,-0.106707,-0.105183,-0.114329,-0.111789,-0.145325,-0.089939,-0.03811
20260224_001299_02,2026-02-24,001299,001299.SZ,0.0,0.002947,0.002209,0.016213,0.036106,0.140013,0.058214,0.034635,0.012528,0.007366,0.014737,0.037583,0.03095,0.028741,0.010313,-0.00958,0.001471,0.026526,-0.014004,-0.0678,-0.025793,-0.014742,-0.014742,0.004418,-0.003686,0.004418,0.00958,0.025793,-0.032426,-0.011789,-0.000738,0.026526,0.128962,0.24171,0.366248,0.229915,0.13338,0.095059,0.097274,0.088432,0.064847,0.126014,0.095797,0.10243,0.150331,-0.372517,-0.397308,-0.387943,-0.394003,-0.378027,-0.374721,-0.369212,-0.342218,-0.351583,-0.356541,-0.322385,-0.33175,-0.327894,-0.341667,-0.338912,-0.318529
20260224_002035_04,2026-02-24,002035,002035.SZ,0.0,0.0032,0.008,0.0144,0.0032,-0.0128,-0.0352,-0.032,-0.0192,-0.0208,-0.0144,-0.0096,-0.0128,0.0032,-0.0064,-0.0048,-0.008,-0.0128,-0.0272,-0.0832,-0.032,0.0208,0.0304,0.0416,0.0976,0.072,0.064,0.0912,0.0752,0.072,0.0464,-0.0272,0.0208,-0.0128,0.0304,0.0272,0.0272,0.0128,0.016,0.0064,-0.008,-0.0144,-0.0352,-0.0496,-0.056,-0.0496,-0.0576,-0.0496,-0.056,-0.0576,-0.0576,-0.0672,-0.0672,-0.0832,-0.112,-0.1088,-0.1024,-0.112,-0.1344,-0.128,-0.1504
20260224_002185_02,2026-02-24,002185,002185.SZ,0.0,0.002732,0.032787,0.036885,0.004781,-0.034836,-0.036885,-0.027322,-0.043033,-0.060109,-0.032104,-0.038251,-0.049863,-0.067623,-0.040301,-0.078552,-0.048497,-0.075137,-0.112022,-0.16735,-0.157104,-0.135246,-0.164617,-0.163251,-0.166667,-0.204918,-0.185109,-0.211066,-0.224044,-0.217213,-0.169399,-0.171448,-0.163934,-0.155738,-0.133197,-0.148907,-0.143443,-0.129781,-0.128415,-0.14276,-0.125,-0.148224,-0.14959,-0.119536,-0.135929,-0.127732,-0.104508,-0.069672,-0.047814,-0.061475,0.006831,-0.014344,-0.000683,-0.025956,-0.023224,0.003415,0.045082,0.084699,0.037568,0.053962,0.159153
20260224_002306_04,2026-02-24,002306,002306.SZ,0.0,0.036199,0.085973,0.095023,0.131222,0.095023,0.067873,0.108597,0.058824,0.004525,0.00905,0.022624,0.027149,0.045249,0.045249,0.004525,0.004525,-0.0181,-0.045249,-0.054299,-0.031674,0.0,-0.00905,0.00905,0.040724,0.027149,0.076923,0.099548,0.090498,0.099548,0.099548,0.149321,0.126697,0.095023,0.090498,0.081448,0.090498,0.090498,0.067873,0.076923,0.058824,0.054299,0.045249,0.076923,0.099548,0.095023,0.081448,0.058824,0.027149,0.036199,0.027149,0.040724,0.054299,0.067873,0.036199,0.00905,0.022624,0.004525,-0.031674,-0.0181,-0.045249
20260224_002328_02,2026-02-24,002328,002328.SZ,0.0,0.007003,0.022409,0.012605,-0.022409,-0.07423,-0.072829,-0.046218,-0.02381,-0.042017,-0.018207,0.026611,0.0,-0.015406,-0.026611,-0.057423,-0.039216,-0.070028,-0.032213,-0.106443,-0.095238,-0.053221,-0.089636,0.001401,0.012605,0.026611,0.064426,0.036415,0.09944,0.151261,0.169468,0.287115,0.415966,0.507003,0.658263,0.7507,0.876751,0.820728,0.752101,0.666667,0.654062,0.57423,0.568627,0.535014,0.494398,0.494398,0.44958,0.485994,0.551821,0.551821,0.540616,0.498599,0.52381,0.445378,0.420168,0.427171,0.435574,0.462185,0.344538,0.421569,0.428571
20260224_002430_04,2026-02-24,002430,002430.SZ,0.0,-0.006748,-0.009509,-0.00184,0.024233,0.000307,-0.004601,-0.031902,-0.027607,-0.044479,-0.057362,-0.069018,-0.047239,-0.028528,-0.075153,-0.116564,-0.127914,-0.119939,-0.148466,-0.10184,-0.148466,-0.149693,-0.15184,-0.118405,-0.112883,-0.142945,-0.143252,-0.152147,-0.14908,-0.128834,-0.106748,-0.100613,-0.091718,-0.138344,-0.135583,-0.13773,-0.133742,-0.144172,-0.130368,-0.077301,-0.082822,-0.064417,-0.028528,-0.039877,0.018405,-0.01135,-0.03589,-0.027914,-0.078834,-0.084049,-0.050307,-0.09816,-0.07362,-0.071779,-0.080675,-0.110429,-0.122086,-0.111043,-0.161963,-0.160429,-0.171166
20260224_002458_03,2026-02-24,002458,002458.SZ,0.0,-0.001026,0.015385,0.031795,0.014359,0.003077,0.005128,-0.014359,0.018462,0.004103,0.012308,0.012308,0.020513,0.014359,0.036923,0.012308,-0.019487,-0.018462,-0.019487,-0.078974,-0.061538,-0.064615,-0.057436,-0.035897,-0.033846,-0.077949,-0.066667,-0.043077,-0.048205,-0.027692,-0.02359,-0.032821,-0.027692,0.013333,0.028718,0.034872,0.065641,0.05641,0.070769,0.140513,0.140513,0.125128,0.125128,0.115897,0.107692,0.138462,0.149744,0.219487,0.197949,0.184615,0.178462,0.171282,0.190769,0.202051,-0.273744,-0.114872,-0.134359,-0.135385,-0.142564,-0.153846,-0.156923
20260224_002559_01,2026-02-24,002559,002559.SZ,0.0,-0.001885,0.010368,0.00377,-0.032988,-0.096136,-0.102733,-0.013195,-0.040528,-0.050895,-0.024505,0.00377,-0.024505,-0.03393,-0.025448,-0.06032,-0.00754,-0.021678,-0.054665,-0.130066,-0.102733,-0.088596,-0.125353,-0.107446,-0.113101,-0.136664,-0.118756,-0.141376,-0.142319,-0.114986,-0.068803,-0.073516,-0.048068,-0.034873,0.005655,-0.021678,-0.01508,0.032045,0.016023,0.008483,0.025448,-0.006598,-0.00377,0.001885,-0.02639,-0.012253,-0.027333,-0.002828,0.035815,0.025448,0.042413,0.079171,0.123468,0.083883,0.068803,0.05655,0.065033,0.046183,0.004006,0.036758,0.028275
20260224_002628_03,2026-02-24,002628,002628.SZ,0.0,0.017094,0.023504,0.126068,0.190171,0.17735,0.162393,0.141026,0.179487,0.173077,0.181624,0.173077,0.130342,0.108974,0.123932,0.098291,0.119658,0.064103,0.051282,0.0,0.064103,0.07906,0.102564,0.115385,0.143162,0.121795,0.132479,0.100427,0.059829,0.083333,0.106838,0.094017,0.083333,0.081197,0.102564,0.051282,0.081197,0.190171,0.217949,0.192308,0.205128,0.188034,0.200855,0.200855,0.183761,0.175214,0.17735,0.198718,0.222222,0.247863,0.254274,0.25641,0.382479,0.294872,0.241453,0.220085,0.213675,0.205128,0.145299,0.205128,0.17735
20260224_002756_02,2026-02-24,002756,002756.SZ,0.0,0.034301,0.07078,0.177858,0.189292,0.194374,0.155172,0.246824,0.250091,0.255898,0.272777,0.347913,0.299274,0.266969,0.226679,0.194918,0.152269,0.056624,0.117967,0.161525,0.262069,0.314156,0.339927,0.473866,0.454991,0.357895,0.333031,0.340835,0.317423,0.304174,0.304174,0.274955,0.302541,0.377858,0.411071,0.373321,0.431942,0.358076,0.356443,0.340472,0.327586,0.290381,0.419419,0.476588,0.382577,0.520871,0.583303,0.604174,0.505263,0.445554,0.445191,0.424501,0.377495,0.336298,0.31833,0.348457,0.291833,0.296733,0.231397,0.232305,0.205445
20260224_300001_02,2026-02-24,300001,300001.SZ,0.0,-0.001745,0.028272,0.053752,0.062478,0.038045,0.051309,0.082723,0.15637,0.127749,0.125305,0.160558,0.1274,0.076789,0.065969,0.035253,0.048517,0.007679,0.001396,-0.042583,-0.017452,0.004188,-0.012565,0.006283,-0.029668,-0.050611,-0.030017,-0.055148,-0.073997,-0.063525,-0.004188,-0.00349,0.005585,-0.008377,0.006632,-0.000349,0.008377,0.009075,0.04014,0.033159,0.067365,0.084817,0.093194,0.073997,0.066318,0.057592,0.029668,0.06562,0.070157,0.050262,0.055497,0.146597,0.20349,0.301571,0.25829,0.326353,0.390925,0.39651,0.329145,0.396161,0.31274
20260224_300024_04,2026-02-24,300024,300024.SZ,0.0,-0.003348,-0.020089,-0.023438,-0.051897,-0.099888,-0.093192,-0.087612,-0.082031,-0.085379,-0.073661,-0.079241,-0.09096,-0.080357,-0.069196,-0.073661,-0.079241,-0.099888,-0.135045,-0.179129,-0.16183,-0.15904,-0.169643,-0.164063,-0.174665,-0.179129,-0.165737,-0.186384,-0.207589,-0.205915,-0.159598,-0.18192,-0.167411,-0.168527,-0.16183,-0.171317,-0.162388,-0.161272,-0.154018,-0.164621,-0.164621,-0.175223,-0.198661,-0.174107,-0.198661,-0.182478,-0.164063,-0.152344,-0.139509,-0.121094,-0.132254,-0.143415,-0.140625,-0.166295,-0.102121,-0.09654,-0.069196,-0.106027,-0.084821,-0.092076,-0.057478
20260224_300084_05,2026-02-24,300084,300084.SZ,0.0,-0.005272,-0.026362,-0.014938,0.181898,0.246046,0.102812,0.113357,0.043937,0.049209,0.019332,0.017575,-0.027241,-0.050967,-0.003515,-0.009666,0.012302,0.003515,-0.075571,-0.115114,-0.101933,-0.072935,-0.06239,-0.009666,-0.036028,-0.052724,-0.024605,-0.042179,-0.086116,-0.092267,-0.065026,-0.089631,-0.101933,-0.084359,-0.05536,-0.068541,-0.038664,-0.013181,-0.02109,-0.014938,-0.010545,0.00703,0.005272,-0.005272,-0.003515,0.003515,0.037786,0.049209,0.054482,0.065905,0.112478,0.160808,0.1942,0.162566,0.130053,0.116872,0.142355,0.140598,0.107206,0.139719,0.106327
20260224_300175_01,2026-02-24,300175,300175.SZ,0.0,0.018519,0.009259,0.04321,0.03858,-0.010802,0.006173,0.012346,0.021605,0.032407,0.040123,0.032407,0.0,0.003086,0.010802,-0.012346,0.0,-0.024691,-0.055556,-0.112654,-0.084877,-0.067901,-0.069444,-0.044753,-0.021605,-0.049383,-0.044753,-0.061728,-0.080247,-0.061728,-0.037037,-0.040123,-0.041667,-0.009259,-0.003086,-0.001543,0.006173,0.010802,0.0,0.0,0.0,-0.015432,0.018519,0.001543,-0.037037,-0.035494,-0.054012,-0.046296,-0.026235,-0.003086,0.00463,0.018519,0.03858,0.020062,0.037037,0.021605,0.001543,0.046296,0.012346,0.035494,0.049383
20260224_300285_04,2026-02-24,300285,300285.SZ,0.0,0.049361,0.088314,0.137675,0.145109,0.079393,0.047279,0.055902,0.055902,0.023788,0.13708,0.180791,0.142432,0.129349,0.111805,0.067499,0.08088,0.023194,-0.026464,-0.084151,-0.069283,-0.055902,-0.092774,-0.086827,-0.088909,-0.087125,-0.066905,-0.103776,-0.090098,-0.070473,-0.041927,-0.052037,-0.022896,0.017841,0.013381,-0.009813,0.060957,0.088314,0.059471,0.066905,0.090098,0.070473,0.055902,0.041629,0.101695,0.099613,0.063931,0.112994,0.150164,0.138567,0.151056,0.219447,0.266726,0.222718,0.168599,0.156705,0.305085,0.255427,0.234909,0.439191,0.520963
20260224_300444_05,2026-02-24,300444,300444.SZ,0.0,-0.002556,0.051118,0.052396,0.015974,-0.03131,0.078594,0.132907,0.127796,0.160383,0.125879,0.106709,0.076677,0.042812,0.037061,0.017252,0.028754,-0.042812,-0.090735,-0.108626,-0.086262,-0.07476,-0.127796,-0.119489,-0.129712,-0.158466,-0.128435,-0.153355,-0.182109,-0.169968,-0.11246,-0.116933,-0.127157,-0.13099,-0.115016,-0.017891,-0.016613,-0.023003,0.017252,-0.01853,-0.016613,0.022364,0.028754,0.081789,0.068371,0.052396,0.007668,0.071565,0.075399,0.035783,0.028754,0.118211,0.134824,0.061342,0.018665,0.036422,0.04984,0.002556,-0.070927,-0.047284,-0.013419
