strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_reason,switch_blocked,weekly_switch_allowed,current_role_days_before,market_state,industry_state,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,recent_champion_role,recent_champion_strategy,champion_score,champion_eligible,champion_reason,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,attack_total_return,recent_champion_count,recent_champion_avg_ret,recent_champion_win_rate,recent_champion_max_drawdown,recent_champion_total_return,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,balanced_total_return,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,robust_total_return,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,defensive_total_return,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,fallback_total_return,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,target_position_ratio,style_reason,strategy_source,route_reason,risk_veto_reason,dual_intersection_count,dual_union_count,ashare_weighted_hit_count,ashare_supplement_count,ashare_weekly_penalty_count,ashare_risk_veto_filtered_count,ashare_industry_concentration_triggered,ashare_available,ashare_candidate_count,ashare_risk_veto_ratio,ashare_market_regime,ashare_governance_hint,ashare_weekly_unconfirmed_count,ashare_resolved_strategy
adaptive_market_style,2026-03-02,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,3,index_neutral,normal,1.201198035417065,index_neutral,0.058446,43.243156834005134,high_liquidity,0.02714554673024111,2026-03-02,exit_date < signal_date,10,-0.025217938989837384,0,1,robust,baseline_full_liquidity_detail_vol_position,9.661120299018316,1,configured_default_recent_champion_until_constraints_select_another,15.002748259435691,50.009160864785635,50.009160864785635,49.990839135214365,50.009160864785635,-0.054560720555682785,,,0,20,0.014126135124835478,0.55,-0.3965902138331976,0.19345800100976862,20,-0.03380913554116841,0.25,-0.5743409657521474,-0.5131607993242571,20,-0.03457963202882331,0.3,-0.6158661621646624,-0.525103288448618,20,-0.03380913554116841,0.25,-0.5743409657521474,-0.5131607993242571,20,-0.049776107339954564,0.2,-0.6342750364951512,-0.6471122256776543,20,-0.049776107339954564,0.2,-0.6342750364951512,-0.6471122256776543,4,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,56,0.0,,,56.0,
adaptive_market_style,2026-03-03,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,0,4,index_neutral,normal,1.248317196065012,index_neutral,0.048352,40.9810641025641,high_liquidity,0.028015228045482045,2026-03-03,exit_date < signal_date,10,-0.007696310044534346,0,1,robust,baseline_full_liquidity_detail_vol_position,11.03578240887775,1,configured_default_recent_champion_until_constraints_select_another,15.002747252747254,50.00915750915751,50.00915750915751,49.99084249084249,50.00915750915751,-0.08849724851374058,,,0,20,0.018574171822540914,0.55,-0.3965902138331976,0.2976346295889607,20,-0.02755108940043068,0.3,-0.5538725448313145,-0.4522259484209531,20,-0.029758840899420685,0.3,-0.5946813510731292,-0.4804390379048562,20,-0.02755108940043068,0.3,-0.5538725448313145,-0.4522259484209531,20,-0.04570376703163295,0.25,-0.5849979239297286,-0.6164375276381,20,-0.04570376703163295,0.25,-0.5849979239297286,-0.6164375276381,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1,34,0.0,,,34.0,
adaptive_market_style,2026-03-04,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,5,index_neutral,normal,0.9541172748809058,index_neutral,0.045596,39.12448635780993,normal_liquidity,0.02799632092393109,2026-03-04,exit_date < signal_date,10,-0.004956996740715964,0,1,robust,baseline_full_liquidity_detail_vol_position,11.110127271897376,1,configured_default_recent_champion_until_constraints_select_another,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,-0.09063136456211818,,,0,20,0.02021798464737925,0.55,-0.3965902138331976,0.3441351154450323,20,-0.02495633439368224,0.35,-0.5364647196009639,-0.42243221651364893,20,-0.02655958688860171,0.35,-0.58515825938576,-0.4453614879223581,20,-0.02495633439368224,0.35,-0.5364647196009639,-0.42243221651364893,20,-0.04122950942804643,0.25,-0.5630739795897655,-0.5774897435420748,20,-0.04122950942804643,0.25,-0.5630739795897655,-0.5774897435420748,6,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,46,0.0,,,46.0,
adaptive_market_style,2026-03-05,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,6,index_neutral,normal,0.9752605813573314,index_neutral,0.044306,39.31648297326986,normal_liquidity,0.028081512969603938,2026-03-05,exit_date < signal_date,10,0.0012804051880031795,0,1,robust,baseline_full_liquidity_detail_vol_position,10.85923108522998,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.07810756916555112,,,0,20,0.023904306448774986,0.6,-0.3965902138331976,0.4500618192719126,20,-0.024087483419693932,0.35,-0.5051321421223325,-0.41200419083399176,20,-0.02719151456073617,0.35,-0.5515300387756334,-0.45253601456750747,20,-0.024087483419693932,0.35,-0.5051321421223325,-0.41200419083399176,20,-0.04002622396127165,0.25,-0.5462039241083168,-0.5667845736786787,20,-0.04002622396127165,0.25,-0.5462039241083168,-0.5667845736786787,7,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,38,0.0,,,38.0,
adaptive_market_style,2026-03-06,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,7,index_neutral,normal,0.9163660778147229,index_neutral,0.046503,39.85320761625778,normal_liquidity,0.028118115565393426,2026-03-06,exit_date < signal_date,10,-0.0033418761540142004,0,1,robust,baseline_full_liquidity_detail_vol_position,10.5040269503425,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.06314319317847694,,,0,20,0.009660865959982265,0.55,-0.3965902138331977,0.07849982183806814,20,-0.02237944769627689,0.35,-0.49289226779165807,-0.390560100482057,20,-0.026341637498369225,0.35,-0.5414719195712085,-0.4424761399091589,20,-0.02237944769627689,0.35,-0.49289226779165807,-0.390560100482057,20,-0.03642726128188638,0.3,-0.5266497957125786,-0.5341206708549655,20,-0.03642726128188638,0.3,-0.5266497957125786,-0.5341206708549655,8,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,105,0.0,trend_following,,105.0,
adaptive_market_style,2026-03-09,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,8,index_neutral,normal,1.1071192742174643,index_neutral,0.045197,39.83363220494053,normal_liquidity,0.02794785820143215,2026-03-09,exit_date < signal_date,10,0.016471733817155842,0,1,robust,baseline_full_liquidity_detail_vol_position,11.300468442737605,1,configured_default_recent_champion_until_constraints_select_another,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,-0.07025411061285514,,,0,20,0.0006001297400595618,0.55,-0.3965902138331976,-0.08077145211215708,20,-0.017805960697580975,0.4,-0.47323784012205194,-0.3334360079621195,20,-0.022928143753138543,0.4,-0.5337940884050137,-0.40356041331132764,20,-0.017805960697580975,0.4,-0.47323784012205194,-0.3334360079621195,20,-0.03329782624608169,0.35,-0.5266497957125784,-0.503514170950199,20,-0.03329782624608169,0.35,-0.5266497957125784,-0.503514170950199,9,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,106,0.0,trend_following,normal,105.0,
adaptive_market_style,2026-03-10,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,9,index_neutral,normal,1.0058809391378283,index_neutral,0.048325,40.86597656965038,normal_liquidity,0.027416200825658977,2026-03-10,exit_date < signal_date,10,0.013779119861363584,0,1,robust,baseline_full_liquidity_detail_vol_position,9.505696454936814,1,configured_default_recent_champion_until_constraints_select_another,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,-0.05449936628643848,,,0,20,0.0015008246871726124,0.55,-0.3965902138331976,-0.06574512354119733,20,-0.02304848113918865,0.4,-0.45063174471585,-0.40603428513859174,20,-0.029889395224791476,0.4,-0.5136921103760154,-0.48799018559900786,20,-0.02304848113918865,0.4,-0.45063174471585,-0.40603428513859174,20,-0.035887928576411196,0.3,-0.5303048947418079,-0.5291360359410373,20,-0.035887928576411196,0.3,-0.5303048947418079,-0.5291360359410373,10,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1,107,0.0,trend_following,,107.0,
adaptive_market_style,2026-03-11,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,10,index_neutral,normal,1.0530900964961987,index_neutral,0.050494,41.082202707647276,normal_liquidity,0.02699126383516461,2026-03-11,exit_date < signal_date,10,0.0019797422387477634,0,1,robust,baseline_full_liquidity_detail_vol_position,10.532837920842226,1,configured_default_recent_champion_until_constraints_select_another,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,-0.056113165862922976,,,0,20,0.0027042138624427054,0.55,-0.3965902138331977,-0.0434615869388596,20,-0.015943416846430407,0.45,-0.4506317447158501,-0.3174442763270884,20,-0.022211206530565096,0.45,-0.5044554412982899,-0.4059738046840189,20,-0.015943416846430407,0.45,-0.4506317447158501,-0.3174442763270884,20,-0.034313036348913875,0.3,-0.5334566252986053,-0.5137156539298771,20,-0.034313036348913875,0.3,-0.5334566252986053,-0.5137156539298771,11,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1,69,0.0,risk_off,,69.0,
adaptive_market_style,2026-03-12,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,11,index_neutral,normal,1.0257878254274666,index_neutral,0.049945,40.70522868642517,normal_liquidity,0.026977409818126352,2026-03-12,exit_date < signal_date,10,0.007385818960129488,0,1,robust,baseline_full_liquidity_detail_vol_position,10.992832777062041,1,configured_default_recent_champion_until_constraints_select_another,15.002744237102085,50.009147457006954,50.009147457006954,49.990852542993046,50.009147457006954,-0.06551588029546662,,,0,20,-0.0038010671165449607,0.5,-0.3965902138331975,-0.15721093161967947,20,-0.0143243524232053,0.45,-0.43989284224520564,-0.2954830863296225,20,-0.019140905490514323,0.5,-0.48570258027744106,-0.36880419945092613,20,-0.0143243524232053,0.45,-0.43989284224520564,-0.2954830863296225,20,-0.03849599482507356,0.25,-0.539221649042689,-0.5527462852039438,20,-0.03849599482507356,0.25,-0.539221649042689,-0.5527462852039438,12,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,81,0.0,risk_off,,81.0,
adaptive_market_style,2026-03-13,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,12,index_neutral,normal,1.003082221707231,index_neutral,0.047941,39.94530283623055,normal_liquidity,0.026910309693351432,2026-03-13,exit_date < signal_date,10,0.009451920785740961,0,1,robust,baseline_full_liquidity_detail_vol_position,10.144071985073971,1,configured_default_recent_champion_until_constraints_select_another,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,-0.07484567901234573,,,0,20,-0.0034162571039102743,0.5,-0.3965902138331975,-0.15126516451000804,20,-0.016811138613199467,0.45,-0.4228356830773088,-0.33120769075578105,20,-0.021195490941157292,0.5,-0.451527797750079,-0.3957226426000998,20,-0.016811138613199467,0.45,-0.4228356830773088,-0.33120769075578105,20,-0.03921486643610393,0.25,-0.5207925303983896,-0.5593710947135557,20,-0.03921486643610393,0.25,-0.5207925303983896,-0.5593710947135557,13,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,1.0,0.0,1,74,0.0,trend_following,,74.0,
adaptive_market_style,2026-03-16,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,13,index_neutral,normal,0.9674341082448032,index_neutral,0.016232,40.18300734441438,normal_liquidity,0.027151671738160004,2026-03-16,exit_date < signal_date,10,0.009903891557532043,0,1,robust,baseline_full_liquidity_detail_vol_position,9.1565193641568,1,configured_default_recent_champion_until_constraints_select_another,15.002899110939312,50.00966370313104,50.00966370313104,49.99033629686897,50.00966370313104,-0.0729494190020506,,,0,20,-0.007657023716152671,0.45,-0.3531806239016464,-0.22130911937084796,20,-0.019638998211380675,0.45,-0.3585913325692335,-0.37018460553545374,20,-0.023129703200758217,0.5,-0.38137370172189844,-0.4206519793792993,20,-0.019638998211380675,0.45,-0.3585913325692335,-0.37018460553545374,20,-0.03721070281675601,0.25,-0.5011649068393609,-0.5401628911796494,20,-0.03721070281675601,0.25,-0.5011649068393609,-0.5401628911796494,14,0.7,0.7,attack_completed_history_drawdown_cap_70pct,recent_champion,0.7,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,70,0.0,risk_off,,70.0,
adaptive_market_style,2026-03-17,recent_champion,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion_default_3m_return_priority,recent_champion_default_3m_return_priority,0,1,14,index_neutral,normal,0.9206168461736983,index_neutral,0.043757,38.74204870010985,normal_liquidity,0.027173429292912266,2026-03-17,exit_date < signal_date,10,-0.00022731150811592624,0,1,robust,baseline_full_liquidity_detail_vol_position,7.914097488655003,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.09243391679816032,,,0,20,-0.003961810776325131,0.5,-0.2991616369439888,-0.15962047506058363,20,-0.02048387900467998,0.45,-0.3672825912059312,-0.3820115908104471,20,-0.023434403497123116,0.5,-0.3999532173545062,-0.4246341160062135,20,-0.02048387900467998,0.45,-0.3672825912059312,-0.3820115908104471,20,-0.03662316142982697,0.25,-0.5216841798495307,-0.5343011659299599,20,-0.03662316142982697,0.25,-0.5216841798495307,-0.5343011659299599,15,0.5,0.5,attack_completed_history_drawdown_cap_70pct,recent_champion,0.5,recent_champion_default_3m_return_priority,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1,104,0.0,trend_following,,104.0,
adaptive_market_style,2026-03-18,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,15,index_neutral,normal,0.8540632456297291,index_neutral,0.044855,39.17284145001831,normal_liquidity,0.027340556170366872,2026-03-18,exit_date < signal_date,10,0.0068106419269332915,0,1,robust,baseline_full_liquidity_detail_vol_position,7.115939603171115,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.08167832297738986,,,0,20,0.000926822593108665,0.55,-0.2598515056426698,-0.0705922383824984,20,-0.023449431675132207,0.45,-0.34067709542288227,-0.4195387268362648,20,-0.025692243722888634,0.5,-0.3789716617689901,-0.45173031127017715,20,-0.023449431675132207,0.45,-0.34067709542288227,-0.4195387268362648,20,-0.03798372958474414,0.25,-0.5116055027500558,-0.5473167913877561,20,-0.03798372958474414,0.25,-0.5116055027500558,-0.5473167913877561,1,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087+AShare_supplement,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,2.0,2.0,2.0,2.0,1.0,1,59,0.0,risk_off,,59.0,
adaptive_market_style,2026-03-19,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,1,index_neutral,normal,0.8792104215421715,index_neutral,0.010802,37.70171548883193,normal_liquidity,0.027908510661852678,2026-03-19,exit_date < signal_date,10,-0.0041965343943820566,0,1,robust,baseline_full_liquidity_detail_vol_position,6.318430390085653,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.10399091000820376,,,0,20,-0.0014580646031894337,0.55,-0.2069404739928472,-0.11740940494994467,20,-0.02196653145596885,0.45,-0.3880278720023774,-0.3999845252423282,20,-0.024737805674787162,0.5,-0.44229708427961945,-0.43982306137083893,20,-0.02196653145596885,0.45,-0.3880278720023774,-0.3999845252423282,20,-0.035528881834792816,0.25,-0.4773036487126323,-0.5233381087345033,20,-0.035528881834792816,0.25,-0.4773036487126323,-0.5233381087345033,2,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087+AShare_supplement,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,2.0,2.0,2.0,0.0,1.0,1,59,0.0,risk_off,,59.0,
adaptive_market_style,2026-03-20,recent_champion,defensive,baseline_full_liquidity,hold_min_state_5_days,hold_min_state_5_days,1,0,2,index_neutral,normal,0.9489858193694849,index_neutral,0.006956,36.69650741350907,normal_liquidity,0.02835129823197117,2026-03-20,exit_date < signal_date,10,0.005710804732652297,0,1,robust,baseline_full_liquidity_detail_vol_position,6.869568988616527,1,configured_default_recent_champion_until_constraints_select_another,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,-0.12702702702702706,,,0,20,0.0011844642893190497,0.55,-0.2069404739928471,-0.0639834886121281,20,-0.010679445486485556,0.5,-0.38802787200237754,-0.2398029181141773,20,-0.014078772501381098,0.55,-0.44229708427961933,-0.29816415925438555,20,-0.010679445486485556,0.5,-0.38802787200237754,-0.2398029181141773,20,-0.03251848605698528,0.25,-0.4463888247105757,-0.49186765095468554,20,-0.03251848605698528,0.25,-0.4463888247105757,-0.49186765095468554,3,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,hold_min_state_5_days,Chenyiyun2087+AShare_supplement,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,2.0,2.0,2.0,1.0,1.0,1,42,0.0,risk_off,,42.0,
adaptive_market_style,2026-03-23,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,3,index_weak,normal,0.9996041703596413,index_weak,0.005124,35.94950777676121,normal_liquidity,0.03088573079420159,2026-03-23,exit_date < signal_date,10,-0.008669181664259003,0,1,robust,baseline_full_liquidity_detail_vol_position,6.804894407841414,1,configured_default_recent_champion_until_constraints_select_another,15.00274473924977,50.00914913083257,50.00914913083257,49.99085086916743,50.00914913083257,-0.17603254499069154,,,0,20,0.003901276076448419,0.55,-0.27225339816165683,-0.003989014081675624,20,-0.00517611448134616,0.5,-0.38802787200237754,-0.14494921947043327,20,-0.008514052770682262,0.55,-0.44229708427961956,-0.2084565830274222,20,-0.00517611448134616,0.5,-0.38802787200237754,-0.14494921947043327,20,-0.023270916261792857,0.3,-0.3742351608137491,-0.3894764912969362,20,-0.023270916261792857,0.3,-0.3742351608137491,-0.3894764912969362,4,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087+AShare_supplement,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,2.0,2.0,2.0,4.0,1.0,1,41,0.0,rebound_repair,,41.0,
adaptive_market_style,2026-03-24,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,0,4,index_weak,normal,0.8580006594166897,index_weak,0.006407,35.595608639941425,normal_liquidity,0.0318405693087934,2026-03-24,exit_date < signal_date,10,-0.029388687685468366,0,1,robust,baseline_full_liquidity_detail_vol_position,6.677015052068072,1,configured_default_recent_champion_until_constraints_select_another,15.00274574409665,50.009152480322165,50.009152480322165,49.990847519677835,50.009152480322165,-0.14609756097560977,,,0,20,-0.007804783912052392,0.5,-0.33570519358033457,-0.20730301120781147,20,-0.007487085260282323,0.45,-0.3880278720023773,-0.18329397249646961,20,-0.01036220326692137,0.5,-0.44229708427961956,-0.23692329693818814,20,-0.007487085260282323,0.45,-0.3880278720023773,-0.18329397249646961,20,-0.0166757994564731,0.35,-0.31286498618169967,-0.2984513864894376,20,-0.0166757994564731,0.35,-0.31286498618169967,-0.2984513864894376,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,99,0.0,trend_following,,99.0,
adaptive_market_style,2026-03-25,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,5,index_weak,normal,0.9029406973698948,index_weak,0.007873,35.59879531307213,normal_liquidity,0.03206011899767198,2026-03-25,exit_date < signal_date,10,-0.03274576258945883,0,1,robust,baseline_full_liquidity_detail_vol_position,6.794505205115132,1,configured_default_recent_champion_until_constraints_select_another,15.002746246796045,50.00915415598682,50.00915415598682,49.99084584401318,50.00915415598682,-0.12761864682039076,,,0,20,-0.015383010175355533,0.45,-0.33599889696546614,-0.31167483394315054,20,-0.008014638700684442,0.45,-0.38802787200237754,-0.19170023455210528,20,-0.011101161137320846,0.5,-0.44229708427961945,-0.24787318353412013,20,-0.008014638700684442,0.45,-0.38802787200237754,-0.19170023455210528,20,-0.01160837772082975,0.4,-0.3128649861816998,-0.21984087778018124,20,-0.01160837772082975,0.4,-0.3128649861816998,-0.21984087778018124,6,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,ashare_risk_veto_filtered,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1,107,0.0,trend_following,,107.0,
adaptive_market_style,2026-03-26,defensive,defensive,baseline_full_liquidity,defensive_weak_market_or_attack_industry_risk,defensive_weak_market_or_attack_industry_risk,0,1,6,index_weak,normal,0.8158846535100447,index_weak,0.010255,35.04101446621498,normal_liquidity,0.032021230133602106,2026-03-26,exit_date < signal_date,10,-0.037500881620998947,0,1,robust,baseline_full_liquidity_detail_vol_position,6.607687998824992,1,configured_default_recent_champion_until_constraints_select_another,15.002746749679545,50.00915583226515,50.00915583226515,49.99084416773485,50.00915583226515,-0.14011416709911773,,,0,20,-0.015057531330434725,0.45,-0.3914931745349347,-0.30675052082145504,20,-0.008956115553927826,0.45,-0.3880278720023774,-0.20698045873181914,20,-0.012086868546525634,0.45,-0.4422970842796192,-0.2626927749614504,20,-0.008956115553927826,0.45,-0.3880278720023774,-0.20698045873181914,20,-0.007838729598644355,0.45,-0.3128649861816998,-0.158574721399676,20,-0.007838729598644355,0.45,-0.3128649861816998,-0.158574721399676,7,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_weak_market_or_attack_industry_risk,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,57,0.0,trend_following,,57.0,
adaptive_market_style,2026-03-27,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index,defensive_low_liquidity_weak_index,0,1,7,index_weak,normal,0.7875732925572346,index_weak,0.010812,35.48065237309878,low_liquidity,0.03225609271727675,2026-03-27,exit_date < signal_date,10,-0.051831518185123285,0,1,robust,baseline_full_liquidity_detail_vol_position,6.4647372430867485,1,configured_default_recent_champion_until_constraints_select_another,15.002748763056621,50.00916254352208,50.00916254352208,49.99083745647792,50.00916254352208,-0.11309212648344436,,,0,20,-0.02118979869969116,0.4,-0.41869592065209216,-0.38562664037290106,20,-0.012468089654924769,0.4,-0.3880278720023774,-0.25990808232183094,20,-0.01625874175791188,0.4,-0.4422970842796192,-0.3198157122128482,20,-0.012468089654924769,0.4,-0.3880278720023774,-0.25990808232183094,20,-0.004949313230991936,0.45,-0.3128649861817,-0.11010739649127699,20,-0.004949313230991936,0.45,-0.3128649861817,-0.11010739649127699,8,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index,Chenyiyun2087,adaptive_v21_ashare_weighted_enhancement,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,110,0.0,trend_following,normal,109.0,
