strategy,evidence_status,reason,symbol,name,industry,entry_date,exit_date,shares,entry_price,exit_price,buy_cost,sell_cost,net_pnl,return_on_entry_notional,holding_calendar_days,exit_reason,evidence_class,comparability,source_run
adaptive_market_style,NOT_VERIFIABLE,,63,中兴通讯,通信设备,2024-12-27,2025-01-15,300.0,41.6024,41.8063,21.84126,9.4064175,29.922322499999193,0.002397483678826157,19.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2024-12-25,2025-01-15,300.0,26.5392,23.7371,19.904400000000003,5.3408475,-865.8752474999998,-0.10875425125851568,21.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-01-09,2025-01-15,300.0,22.6586,23.7371,5.098185,5.3408475,313.1109675000005,0.046062123211495935,6.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,688981,中芯国际,半导体,2024-12-31,2025-01-15,1600.0,99.0,97.5,118.8,117.0,-2635.8,-0.016640151515151518,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300750,宁德时代,电气设备,2025-01-09,2025-01-23,100.0,252.15,271.4778,18.91125,20.360835,1893.5079149999997,0.07509450386674597,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601933,永辉超市,超市连锁,2025-01-09,2025-01-23,5100.0,5.85,5.9,22.37625,22.5675,210.05625000000364,0.007040598290598413,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2681,奋达科技,元器件,2025-01-15,2025-02-06,9500.0,7.31,7.2,52.08375,51.3,-1148.3837499999945,-0.016536593707250264,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,831,中国稀土,小金属,2025-01-15,2025-02-06,2300.0,29.51,28.5,50.90475,49.1625,-2423.0672500000037,-0.03570001694340907,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,603893,瑞芯微,半导体,2025-01-15,2025-02-06,500.0,124.9198,164.0619,46.844925,61.5232125,19462.681862500005,0.311602834178409,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,63,中兴通讯,通信设备,2025-01-23,2025-02-14,300.0,44.5798,40.1952,10.030455,9.04392,-1334.4543749999998,-0.09978019753341197,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-01-23,2025-02-14,600.0,24.5939,24.2209,11.067255,10.899405000000002,-245.76666000000066,-0.016654987618881147,22.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300308,中际旭创,通信设备,2025-02-06,2025-02-20,700.0,101.4181,114.9217,53.2445025,60.333892500000005,9338.941605000004,0.1315479697411015,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,688256,寒武纪-U,半导体,2025-02-06,2025-02-20,100.0,576.0,630.0,43.2,47.25,5309.55,0.09217968750000001,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,688981,中芯国际,半导体,2025-02-06,2025-02-20,700.0,100.11,101.0,52.55774999999999,53.025,517.4172500000005,0.007383553091599248,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300251,光线传媒,影视音像,2025-02-14,2025-02-28,2700.0,32.8731,24.45,66.5680275,49.51125,-22858.449277500004,-0.25753860527300443,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600186,莲花控股,食品,2025-02-14,2025-02-28,12200.0,7.33,6.71,67.0695,61.3965,-7692.466,-0.08602046384720327,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-02-20,2025-03-06,1100.0,23.9085,23.3944,19.7245125,19.30038,-604.534892499999,-0.02298668569755523,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,63,中兴通讯,通信设备,2025-02-20,2025-03-06,600.0,40.9804,38.3904,18.441180000000003,17.275679999999998,-1589.716860000002,-0.06465354413329306,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,977,浪潮信息,IT设备,2025-02-20,2025-03-06,400.0,64.1422,60.7547,19.24266,18.22641,-1392.4690700000012,-0.054272735811992774,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300007,汉威科技,电器仪表,2025-02-28,2025-03-14,3600.0,48.1122,42.7263,129.90294,115.36101,-19634.50395,-0.11336062111065383,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300047,天源迪科,软件服务,2025-02-28,2025-03-14,10800.0,15.9831,16.0732,129.46311,130.19292000000002,713.423969999996,0.004132976393815944,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,688521,芯原股份,半导体,2025-03-07,2025-03-21,100.0,94.86,96.79,7.1145000000000005,7.25925,178.62625000000068,0.018830513388151032,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300476,胜宏科技,元器件,2025-03-06,2025-03-21,100.0,59.0155,84.8853,4.4261625,6.3663975,2576.1874399999997,0.43652725809321274,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300476,胜宏科技,元器件,2025-03-20,2025-03-21,100.0,86.583,84.8853,6.493725,6.3663975,-182.63012249999977,-0.021093069366965776,1.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2155,湖南黄金,黄金,2025-03-07,2025-03-21,300.0,27.3044,31.8836,6.143490000000001,7.1738100000000005,1360.4427,0.16608345175136607,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300476,胜宏科技,元器件,2025-03-20,2025-03-24,200.0,86.583,86.8558,19.481175,13.02837,22.05045500000074,0.0012733709273183385,4.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,63,中兴通讯,通信设备,2025-03-14,2025-03-28,2700.0,37.6257,35.2804,76.1920425,71.44281000000001,-6479.944852500004,-0.06378564584844937,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2261,拓维信息,软件服务,2025-03-14,2025-03-28,100.0,34.1,28.7,2.5575,2.1525,-544.7100000000003,-0.1597390029325514,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2261,拓维信息,软件服务,2025-03-14,2025-04-01,2800.0,34.1,29.11,74.1675,61.131,-14107.298500000004,-0.1477513458315878,18.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2261,拓维信息,软件服务,2025-03-31,2025-04-01,100.0,28.18,29.11,2.1135,2.18325,88.70324999999997,0.031477377572746615,1.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601899,紫金矿业,铜,2025-03-21,2025-04-07,1000.0,18.4033,15.745,13.802475000000005,11.80875,-2683.9112250000026,-0.1458385846560129,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300100,双林股份,汽车配件,2025-03-21,2025-04-07,200.0,93.1377,79.5815,13.970655,11.937225000000002,-2737.147879999998,-0.14694092080865204,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2553,南方精工,汽车配件,2025-03-24,2025-04-08,900.0,26.0024,15.8948,17.55162,10.72899,-9125.120610000002,-0.3899264260222134,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-03-28,2025-04-14,1900.0,23.2231,20.8746,33.0929175,29.746305000000003,-4524.989222499996,-0.1025519105976376,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2195,岩山科技,软件服务,2025-04-01,2025-04-16,15200.0,5.59,5.02,63.726,57.228,-8784.954000000003,-0.10339132379248663,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2261,拓维信息,软件服务,2025-04-07,2025-04-21,1200.0,26.0,29.05,23.4,26.145,3610.455000000001,0.11571971153846157,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-03-28,2025-04-21,400.0,23.2231,20.4012,15.791707999999998,6.12036,-1150.6720679999996,-0.12387149734531562,24.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-03-28,2025-04-24,1100.0,23.2231,20.7027,59.218905,17.0797275,-2848.738632499999,-0.11151665338313219,27.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-04-15,2025-04-24,300.0,20.7032,20.7027,4.65822,4.658107500000001,-9.46632749999965,-0.0015241327427643473,9.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-04-16,2025-04-24,600.0,20.3912,20.7027,9.17604,9.316215000000001,168.40774499999927,0.013764740427243063,8.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-04-17,2025-04-24,200.0,20.3007,20.7027,3.045105,3.105405,74.2494900000002,0.018287421123409586,7.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300750,宁德时代,电气设备,2025-04-14,2025-04-28,100.0,236.1754,242.8593,17.713155,18.2144475,632.4623974999994,0.026779351172899438,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300476,胜宏科技,元器件,2025-04-16,2025-04-30,600.0,72.7588,74.579,32.74146,33.56055,1025.81799,0.023498142492729402,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2475,立讯精密,元器件,2025-04-21,2025-05-08,1500.0,30.2533,31.6858,34.0349625,35.646525,2079.0685125000014,0.045814693768944245,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2155,湖南黄金,黄金,2025-04-24,2025-05-13,1800.0,31.4244,29.9155,42.422940000000004,40.38592499999999,-2798.8288649999945,-0.04948081506727247,19.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600988,赤峰黄金,黄金,2025-04-24,2025-05-13,2000.0,29.0832,25.9736,43.6248,38.96040000000001,-6301.7852,-0.10834064339549981,19.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300773,拉卡拉,软件服务,2025-04-28,2025-05-15,1200.0,24.3009,23.0096,21.87081,20.70864,-1592.1394499999994,-0.054598096161047514,17.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300766,每日互动,互联网,2025-04-30,2025-05-19,1200.0,38.8,39.96,34.92,35.964,1321.1160000000045,0.028374484536082573,19.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600839,四川长虹,家用电器,2025-05-08,2025-05-22,4100.0,11.0343,10.4112,33.9304725,32.01444,-2620.654912500004,-0.057927020744406164,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2130,沃尔核材,电气设备,2025-05-13,2025-05-27,2500.0,21.4514,19.9019,40.221375,37.3160625,-3951.287437499996,-0.07367887294069378,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601166,XD兴业银,银行,2025-05-13,2025-05-27,2200.0,24.0664,24.5621,39.70956,40.527465,1010.3029749999986,0.019081733246351734,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601919,中远海控,水运,2025-05-15,2025-05-29,1500.0,18.4132,18.1802,20.71485,20.452725,-390.6675750000008,-0.014144475159125005,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300963,中洲特材,小金属,2025-05-19,2025-06-03,1500.0,32.8255,41.8963,36.9286875,47.1333375,13522.137974999998,0.27462669723233457,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300750,宁德时代,电气设备,2025-05-22,2025-06-06,100.0,283.1744,256.8753,21.23808,19.2656475,-2670.4137275000007,-0.09430279458524503,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-05-27,2025-06-11,2000.0,20.9037,21.155,31.35555,31.7325,439.51195000000104,0.010512778838196133,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2261,拓维信息,软件服务,2025-05-29,2025-06-13,1200.0,29.54,29.75,26.586,26.775,198.639000000001,0.005603672985782019,15.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2475,立讯精密,元器件,2025-06-03,2025-06-17,1700.0,30.4551,32.1902,38.83025250000001,41.042505,2869.797242499993,0.05542966613145239,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300468,四方精创,软件服务,2025-06-04,2025-06-18,2900.0,26.04,38.64,56.63699999999999,84.042,36399.321,0.4820080645161291,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2639,雪人集团,专用机械,2025-06-06,2025-06-20,1600.0,13.18,10.3,15.816,12.36,-4636.175999999998,-0.21984901365705603,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300255,常山药业,生物制药,2025-06-11,2025-06-25,800.0,51.6,50.98,30.96,30.588,-557.5480000000036,-0.013506492248062104,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2734,利民股份,农药化肥,2025-06-13,2025-06-27,1600.0,22.21,17.96,26.652,21.552,-6848.204,-0.192711728950923,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300085,银之杰,软件服务,2025-06-17,2025-07-01,1000.0,41.36,44.89,31.02,33.667500000000004,3465.312500000001,0.0837841513539652,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601318,中国平安,保险,2025-06-18,2025-07-02,2000.0,56.6634,56.6163,84.99510000000001,84.92445000000001,-264.11955000000074,-0.0023306009699382733,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600415,小商品城,商品城,2025-06-20,2025-07-04,1300.0,19.46,18.67,18.9735,18.203250000000004,-1064.176749999999,-0.04206564748201435,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300059,东方财富,证券,2025-06-25,2025-07-09,300.0,21.9992,23.2755,4.94982,5.236987500000001,372.7031925000008,0.05647223421760804,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300308,中际旭创,通信设备,2025-06-27,2025-07-11,200.0,129.4562,145.0607,19.418429999999997,21.759104999999998,3079.7224650000003,0.11894843448981202,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600967,内蒙一机,运输设备,2025-07-01,2025-07-15,3600.0,19.9573,17.99,53.88471,48.57299999999999,-7184.737710000007,-0.1000015270101668,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,688256,寒武纪-U,半导体,2025-07-02,2025-07-16,200.0,560.22,548.09,84.03299999999999,82.21350000000001,-2592.246499999999,-0.023135968905072996,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2987,京北方,软件服务,2025-07-04,2025-07-18,5800.0,22.52,22.1,97.96199999999999,96.13500000000002,-2630.0969999999893,-0.02013610124333917,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,2602,世纪华通,互联网,2025-07-14,2025-07-28,1300.0,12.33,12.16,12.02175,11.856,-244.8777499999999,-0.01527716950527169,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601398,工商银行,银行,2025-07-14,2025-07-28,2100.0,8.0414,7.6241,12.665204999999998,12.0079575,-901.0031624999981,-0.05335502835327171,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600744,华银电力,火力发电,2025-07-15,2025-07-29,7500.0,8.7,7.17,48.93749999999999,40.33125,-11564.268749999994,-0.17723017241379302,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600048,保利发展,全国地产,2025-07-16,2025-07-30,13800.0,8.1637,8.5826,84.49429500000001,88.82991,5607.495794999984,0.04977403322023088,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300502,新易盛,通信设备,2025-07-18,2025-08-01,600.0,186.5,185.14,83.925,83.31299999999999,-983.2380000000081,-0.008786756032171654,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,657,中钨高新,小金属,2025-07-28,2025-08-11,1300.0,18.58,16.47,18.115499999999997,16.05825,-2777.173749999999,-0.11497779870828846,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,601888,中国中免,旅游服务,2025-07-28,2025-08-11,300.0,67.4123,65.2455,15.167767500000004,14.680237500000002,-679.8880049999984,-0.03361839530768116,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,625,长安汽车,汽车整车,2025-07-30,2025-08-13,3000.0,13.5277,13.126,30.437325,29.5335,-1265.070825,-0.03117235561107949,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600584,长电科技,半导体,2025-07-30,2025-08-13,1100.0,35.8949,35.1444,29.6132925,28.99413,-884.1574225000027,-0.022392581536652908,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,333,美的集团,家用电器,2025-08-01,2025-08-15,2900.0,70.6408,72.7842,153.64374,158.305635,5903.9106249999995,0.028819481800885605,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,300762,上海瀚讯,通信设备,2025-08-12,2025-08-26,800.0,27.2,29.21,16.32,17.526,1574.1540000000014,0.07234163602941182,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
adaptive_market_style,NOT_VERIFIABLE,,600941,中国移动,电信运营,2025-08-12,2025-08-26,200.0,111.6347,112.6376,16.745205,16.89564,166.9391550000022,0.0074770279760684715,14.0,rebalance_unlocked,HISTORICAL_SAVED_ACCOUNT_RUN,NON_COMPARABLE,exports/signal_research/20260605_004258_229723_trusted_account_backtest
