signal_date,exit_date,role,underlying_strategy,cycle_ret,selected_count
2026-03-31,2026-04-15,fallback,baseline_full_score,0.06128144266395356,5
2026-04-01,2026-04-16,attack,tiered_liquidity_then_bs_v2,0.06772806998915488,5
2026-04-01,2026-04-16,balanced,baseline_full_dynamic_factor_industry_cap2,0.10909735459014265,5
2026-04-01,2026-04-16,defensive,baseline_full_liquidity_detail,0.11560392183936091,5
2026-04-01,2026-04-16,fallback,baseline_full_score,0.10909735459014265,5
2026-04-02,2026-04-17,attack,tiered_liquidity_then_bs_v2,-0.010948511290325948,5
2026-04-02,2026-04-17,balanced,baseline_full_dynamic_factor_industry_cap2,0.009025636182776072,5
2026-04-02,2026-04-17,defensive,baseline_full_liquidity_detail,-0.01648992846069051,5
2026-04-02,2026-04-17,fallback,baseline_full_score,-0.03749382513520199,5
2026-04-03,2026-04-20,attack,tiered_liquidity_then_bs_v2,0.09726574868492963,5
2026-04-03,2026-04-20,balanced,baseline_full_dynamic_factor_industry_cap2,0.12229540445847609,5
2026-04-03,2026-04-20,defensive,baseline_full_liquidity_detail,0.07130455947817745,5
2026-04-03,2026-04-20,fallback,baseline_full_score,0.12229540445847609,5
2026-04-07,2026-04-21,attack,tiered_liquidity_then_bs_v2,0.1588737828853331,5
2026-04-07,2026-04-21,balanced,baseline_full_dynamic_factor_industry_cap2,-0.031932608939228516,5
2026-04-07,2026-04-21,defensive,baseline_full_liquidity_detail,0.1129440926522107,5
2026-04-07,2026-04-21,fallback,baseline_full_score,-0.031932608939228516,5
2026-04-08,2026-04-22,attack,tiered_liquidity_then_bs_v2,0.13745072462313457,5
2026-04-08,2026-04-22,balanced,baseline_full_dynamic_factor_industry_cap2,0.046167398653935265,5
2026-04-08,2026-04-22,defensive,baseline_full_liquidity_detail,0.15284444078471773,5
2026-04-08,2026-04-22,fallback,baseline_full_score,0.046167398653935265,5
2026-04-09,2026-04-23,attack,tiered_liquidity_then_bs_v2,-0.0009895979763750798,5
2026-04-09,2026-04-23,balanced,baseline_full_dynamic_factor_industry_cap2,0.13993522428806557,5
2026-04-09,2026-04-23,defensive,baseline_full_liquidity_detail,-0.004298821746608422,5
2026-04-09,2026-04-23,fallback,baseline_full_score,0.10056340856095602,5
2026-04-10,2026-04-24,attack,tiered_liquidity_then_bs_v2,0.1609105137919312,5
2026-04-10,2026-04-24,balanced,baseline_full_dynamic_factor_industry_cap2,0.15746792641418084,5
2026-04-10,2026-04-24,defensive,baseline_full_liquidity_detail,0.14229946630416176,5
2026-04-10,2026-04-24,fallback,baseline_full_score,0.21969587734899276,5
2026-04-13,2026-04-27,attack,tiered_liquidity_then_bs_v2,0.17546355731096747,5
2026-04-13,2026-04-27,balanced,baseline_full_dynamic_factor_industry_cap2,0.03008459138226445,5
2026-04-13,2026-04-27,defensive,baseline_full_liquidity_detail,0.15171482367225272,5
2026-04-13,2026-04-27,fallback,baseline_full_score,0.02733389007754176,5
2026-04-14,2026-04-28,attack,tiered_liquidity_then_bs_v2,0.22080893547731656,5
2026-04-14,2026-04-28,balanced,baseline_full_dynamic_factor_industry_cap2,-0.02312131596160085,5
2026-04-14,2026-04-28,defensive,baseline_full_liquidity_detail,0.06447546390368465,5
2026-04-14,2026-04-28,fallback,baseline_full_score,0.03149564106291994,5
2026-04-15,2026-04-29,attack,tiered_liquidity_then_bs_v2,0.13529252540585945,5
2026-04-15,2026-04-29,balanced,baseline_full_dynamic_factor_industry_cap2,0.048035486492432763,5
2026-04-15,2026-04-29,defensive,baseline_full_liquidity_detail,0.15277670932272075,5
2026-04-15,2026-04-29,fallback,baseline_full_score,0.11846220407959099,5
2026-04-16,2026-04-30,attack,tiered_liquidity_then_bs_v2,0.17578870227184873,5
2026-04-16,2026-04-30,balanced,baseline_full_dynamic_factor_industry_cap2,-0.02644303489064239,5
2026-04-16,2026-04-30,defensive,baseline_full_liquidity_detail,0.12822512580675982,5
2026-04-16,2026-04-30,fallback,baseline_full_score,-0.05227743585853026,5
2026-04-17,2026-05-06,attack,tiered_liquidity_then_bs_v2,0.027320263016631707,5
2026-04-17,2026-05-06,balanced,baseline_full_dynamic_factor_industry_cap2,0.060069715649734866,5
2026-04-17,2026-05-06,defensive,baseline_full_liquidity_detail,0.07569373180582573,5
2026-04-17,2026-05-06,fallback,baseline_full_score,0.1404168076742786,5
2026-04-20,2026-05-07,attack,tiered_liquidity_then_bs_v2,0.050206967836306494,5
2026-04-20,2026-05-07,balanced,baseline_full_dynamic_factor_industry_cap2,0.06923600016365625,5
2026-04-20,2026-05-07,defensive,baseline_full_liquidity_detail,0.06727283702029217,5
2026-04-20,2026-05-07,fallback,baseline_full_score,0.04333961949764311,5
2026-04-21,2026-05-08,attack,tiered_liquidity_then_bs_v2,0.06676515684279849,5
2026-04-21,2026-05-08,balanced,baseline_full_dynamic_factor_industry_cap2,0.035816918204400805,5
2026-04-21,2026-05-08,defensive,baseline_full_liquidity_detail,0.05622373662978528,5
2026-04-21,2026-05-08,fallback,baseline_full_score,0.0439838477337853,5
2026-04-22,2026-05-11,attack,tiered_liquidity_then_bs_v2,0.06843853172368444,5
2026-04-22,2026-05-11,balanced,baseline_full_dynamic_factor_industry_cap2,-0.009999562139128823,5
2026-04-22,2026-05-11,defensive,baseline_full_liquidity_detail,0.10953230168801967,5
2026-04-22,2026-05-11,fallback,baseline_full_score,0.12435889989803642,5
2026-04-23,2026-05-12,attack,tiered_liquidity_then_bs_v2,0.07937848746531267,5
2026-04-23,2026-05-12,balanced,baseline_full_dynamic_factor_industry_cap2,0.2667173261897462,5
2026-04-23,2026-05-12,defensive,baseline_full_liquidity_detail,0.27158810786507903,5
2026-04-23,2026-05-12,fallback,baseline_full_score,0.15737833683076044,5
2026-04-24,2026-05-13,attack,tiered_liquidity_then_bs_v2,0.08666395336499752,5
2026-04-24,2026-05-13,balanced,baseline_full_dynamic_factor_industry_cap2,0.18432758713773278,5
2026-04-24,2026-05-13,defensive,baseline_full_liquidity_detail,0.16178912460063583,5
2026-04-24,2026-05-13,fallback,baseline_full_score,0.110279533773816,5
2026-04-27,2026-05-14,attack,tiered_liquidity_then_bs_v2,0.08456554177924391,5
2026-04-27,2026-05-14,balanced,baseline_full_dynamic_factor_industry_cap2,0.20341791504184153,5
2026-04-27,2026-05-14,defensive,baseline_full_liquidity_detail,-0.0338863764477789,5
2026-04-27,2026-05-14,fallback,baseline_full_score,0.06666546772752224,5
2026-04-28,2026-05-15,attack,tiered_liquidity_then_bs_v2,0.09166827106660219,5
2026-04-28,2026-05-15,balanced,baseline_full_dynamic_factor_industry_cap2,0.14912504451178563,5
2026-04-28,2026-05-15,defensive,baseline_full_liquidity_detail,-0.024420406917849892,5
2026-04-28,2026-05-15,fallback,baseline_full_score,0.08032493499922695,5
2026-04-29,2026-05-18,attack,tiered_liquidity_then_bs_v2,0.019002554137826214,5
2026-04-29,2026-05-18,balanced,baseline_full_dynamic_factor_industry_cap2,0.04778623574327478,5
2026-04-29,2026-05-18,defensive,baseline_full_liquidity_detail,-0.01597193452352321,5
2026-04-29,2026-05-18,fallback,baseline_full_score,0.04203237722899915,5
2026-04-30,2026-05-19,attack,tiered_liquidity_then_bs_v2,0.09903821243291636,5
2026-04-30,2026-05-19,balanced,baseline_full_dynamic_factor_industry_cap2,-0.15057065552040663,5
2026-04-30,2026-05-19,defensive,baseline_full_liquidity_detail,-0.016071287204592253,5
2026-04-30,2026-05-19,fallback,baseline_full_score,0.03220255720357391,5
2026-05-06,2026-05-20,attack,tiered_liquidity_then_bs_v2,0.0817262692765973,5
2026-05-06,2026-05-20,balanced,baseline_full_dynamic_factor_industry_cap2,-0.025147209180494404,5
2026-05-06,2026-05-20,defensive,baseline_full_liquidity_detail,0.016447049996561457,5
2026-05-06,2026-05-20,fallback,baseline_full_score,0.2386279388943462,5
2026-05-07,2026-05-21,attack,tiered_liquidity_then_bs_v2,-0.023774010977158633,5
2026-05-07,2026-05-21,balanced,baseline_full_dynamic_factor_industry_cap2,-0.023380535799161106,5
2026-05-07,2026-05-21,defensive,baseline_full_liquidity_detail,-0.02207839492239086,5
2026-05-07,2026-05-21,fallback,baseline_full_score,0.008780421435907602,5
2026-05-08,2026-05-22,attack,tiered_liquidity_then_bs_v2,0.06895454631536538,5
2026-05-08,2026-05-22,balanced,baseline_full_dynamic_factor_industry_cap2,-0.042210745614983614,5
2026-05-08,2026-05-22,defensive,baseline_full_liquidity_detail,-0.043713076775988235,5
2026-05-08,2026-05-22,fallback,baseline_full_score,-0.06905756404966766,5
2026-05-11,2026-05-25,attack,tiered_liquidity_then_bs_v2,-0.0037009749736496775,5
2026-05-11,2026-05-25,balanced,baseline_full_dynamic_factor_industry_cap2,0.09226441416323759,5
2026-05-11,2026-05-25,defensive,baseline_full_liquidity_detail,0.13093602633139667,5
2026-05-11,2026-05-25,fallback,baseline_full_score,-0.026128652815953543,5
2026-05-12,2026-05-26,attack,tiered_liquidity_then_bs_v2,-0.014151296535875702,5
2026-05-12,2026-05-26,balanced,baseline_full_dynamic_factor_industry_cap2,0.022629691418280622,5
2026-05-12,2026-05-26,defensive,baseline_full_liquidity_detail,0.1533167581940937,5
2026-05-12,2026-05-26,fallback,baseline_full_score,0.026601907810701805,5
2026-05-13,2026-05-27,attack,tiered_liquidity_then_bs_v2,0.049116825595477545,5
2026-05-13,2026-05-27,balanced,baseline_full_dynamic_factor_industry_cap2,0.0247572191362009,5
2026-05-13,2026-05-27,defensive,baseline_full_liquidity_detail,0.04876526182410988,5
2026-05-13,2026-05-27,fallback,baseline_full_score,-0.003456777626990974,5
2026-05-14,2026-05-28,attack,tiered_liquidity_then_bs_v2,0.05129852920015125,5
2026-05-14,2026-05-28,balanced,baseline_full_dynamic_factor_industry_cap2,-0.03677777719163426,5
2026-05-14,2026-05-28,defensive,baseline_full_liquidity_detail,0.13132245195364706,5
2026-05-14,2026-05-28,fallback,baseline_full_score,0.06989998393096494,5
2026-05-15,2026-05-29,attack,tiered_liquidity_then_bs_v2,-0.021670399197132942,5
2026-05-15,2026-05-29,balanced,baseline_full_dynamic_factor_industry_cap2,-0.08111342056358715,5
2026-05-15,2026-05-29,defensive,baseline_full_liquidity_detail,0.04267629958820175,5
2026-05-15,2026-05-29,fallback,baseline_full_score,-0.06430216306271037,5
2026-05-18,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-18,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-18,,defensive,baseline_full_liquidity_detail,,5
2026-05-18,,fallback,baseline_full_score,,5
2026-05-19,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-19,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-19,,defensive,baseline_full_liquidity_detail,,5
2026-05-19,,fallback,baseline_full_score,,5
2026-05-20,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-20,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-20,,defensive,baseline_full_liquidity_detail,,5
2026-05-20,,fallback,baseline_full_score,,5
2026-05-21,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-21,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-21,,defensive,baseline_full_liquidity_detail,,5
2026-05-21,,fallback,baseline_full_score,,5
2026-05-22,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-22,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-22,,defensive,baseline_full_liquidity_detail,,5
2026-05-22,,fallback,baseline_full_score,,5
2026-05-25,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-25,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-25,,defensive,baseline_full_liquidity_detail,,5
2026-05-25,,fallback,baseline_full_score,,5
2026-05-26,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-26,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-26,,defensive,baseline_full_liquidity_detail,,5
2026-05-26,,fallback,baseline_full_score,,5
2026-05-27,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-27,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-27,,defensive,baseline_full_liquidity_detail,,5
2026-05-27,,fallback,baseline_full_score,,5
2026-05-28,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-28,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-28,,defensive,baseline_full_liquidity_detail,,5
2026-05-28,,fallback,baseline_full_score,,5
2026-05-29,,attack,tiered_liquidity_then_bs_v2,,5
2026-05-29,,balanced,baseline_full_dynamic_factor_industry_cap2,,5
2026-05-29,,defensive,baseline_full_liquidity_detail,,5
2026-05-29,,fallback,baseline_full_score,,5
