order_id,fill_id,execution_date,execution_sequence,signal_date,symbol,side,order_reason,shares_requested,shares_filled,shares_unfilled,execution_price,notional,commission,stamp_tax,slippage,total_cost,cash_before,cash_delta,cash_after,shares_before,shares_after,market_value_before,market_value_after,equity_before,equity_after,tradable,limit_blocked,suspended,risk_state,target_exposure,strategy_label,cost_scenario
1,1,2023-11-30,1,2023-11-29,002142,BUY,TARGET_REBALANCE,4000,4000,0,24.7909,99163.6,74.3727,0.0,0.0,74.3727,500000.0,-99237.97,400762.03,0,4000,0.0,92320.0,500000.0,493082.03,True,False,False,False,0.6,B2_base,c0.00075_s0.0
2,2,2023-11-30,2,2023-11-29,002594,BUY,TARGET_REBALANCE,100,100,0,619.5316,61953.16,46.46487,0.0,0.0,46.46487,400762.03,-61999.62,338762.4,0,100,92320.0,112480.0,493082.03,451242.4,True,False,False,False,0.6,B2_base,c0.00075_s0.0
3,3,2023-11-30,3,2023-11-29,300351,BUY,TARGET_REBALANCE,800,800,0,23.2694,18615.52,13.96164,0.0,0.0,13.96164,338762.4,-18629.48,320132.92,0,800,112480.0,130880.0,451242.4,451012.92,True,False,False,False,0.6,B2_base,c0.00075_s0.0
4,4,2023-11-30,4,2023-11-29,688041,BUY,TARGET_REBALANCE,400,400,0,72.0413,28816.52,21.61239,0.0,0.0,21.61239,320132.92,-28838.13,291294.79,0,400,130880.0,159596.0,451012.92,450890.79,True,False,False,False,0.6,B2_base,c0.00075_s0.0
5,5,2023-11-30,5,2023-11-29,688271,BUY,TARGET_REBALANCE,500,500,0,138.8526,69426.3,52.069725,0.0,0.0,52.069725,291294.79,-69478.37,221816.42,0,500,159596.0,228691.0,450890.79,450507.42,True,False,False,False,0.6,B2_base,c0.00075_s0.0
6,6,2023-12-14,1,2023-12-13,002142,SELL,HOLD_EXPIRY,4000,4000,0,22.1056,88422.4,66.3168,0.0,0.0,66.3168,221816.42,88356.08,310172.5,4000,0,219731.0,137411.0,441547.42,447583.5,True,False,False,True,0.4,B2_base,c0.00075_s0.0
7,7,2023-12-14,2,2023-12-13,002594,SELL,HOLD_EXPIRY,100,100,0,593.1031,59310.31,44.482733,0.0,0.0,44.482733,310172.5,59265.83,369438.33,100,0,137411.0,118111.0,447583.5,487549.33,True,False,False,True,0.4,B2_base,c0.00075_s0.0
8,8,2023-12-14,3,2023-12-13,300351,SELL,HOLD_EXPIRY,800,800,0,20.7199,16575.92,12.43194,0.0,0.0,12.43194,369438.33,16563.49,386001.82,800,0,118111.0,101727.0,487549.33,487728.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
9,9,2023-12-14,4,2023-12-13,688041,SELL,HOLD_EXPIRY,400,400,0,78.4035,31361.4,23.52105,0.0,0.0,23.52105,386001.82,31337.88,417339.7,400,0,101727.0,70475.0,487728.82,487814.7,True,False,False,True,0.4,B2_base,c0.00075_s0.0
10,10,2023-12-14,5,2023-12-13,688271,SELL,HOLD_EXPIRY,500,500,0,141.6259,70812.95,53.109713,0.0,0.0,53.109713,417339.7,70759.84,488099.54,500,0,70475.0,0.0,487814.7,488099.54,True,False,False,True,0.4,B2_base,c0.00075_s0.0
11,11,2023-12-14,6,2023-12-13,000568,BUY,TARGET_REBALANCE,100,100,0,195.3347,19533.47,14.650103,0.0,0.0,14.650103,488099.54,-19548.12,468551.42,0,100,0.0,17600.0,488099.54,486151.42,True,False,False,True,0.4,B2_base,c0.00075_s0.0
12,12,2023-12-14,7,2023-12-13,002558,BUY,TARGET_REBALANCE,1200,1200,0,15.0621,18074.52,13.55589,0.0,0.0,13.55589,468551.42,-18088.08,450463.34,0,1200,17600.0,34940.0,486151.42,485403.34,True,False,False,True,0.4,B2_base,c0.00075_s0.0
13,13,2023-12-14,8,2023-12-13,600938,BUY,TARGET_REBALANCE,1700,1700,0,21.2841,36182.97,27.137228,0.0,0.0,27.137228,450463.34,-36210.11,414253.23,0,1700,34940.0,68005.0,485403.34,482258.23,True,False,False,True,0.4,B2_base,c0.00075_s0.0
14,14,2023-12-14,9,2023-12-13,601398,BUY,TARGET_REBALANCE,11800,11800,0,5.4725,64575.5,48.431625,0.0,0.0,48.431625,414253.23,-64623.93,349629.3,0,11800,68005.0,124527.0,482258.23,474156.3,True,False,False,True,0.4,B2_base,c0.00075_s0.0
15,15,2023-12-19,1,2023-12-18,300750,BUY,TARGET_REBALANCE,300,300,0,156.5485,46964.55,35.223412,0.0,0.0,35.223412,349629.3,-46999.77,302629.53,0,300,123308.0,167201.0,472937.3,469830.53,True,False,False,True,0.4,B2_base,c0.00075_s0.0
16,16,2023-12-28,1,2023-12-27,000568,SELL,HOLD_EXPIRY,100,100,0,189.7854,18978.54,14.233905,0.0,0.0,14.233905,302629.53,18964.31,321593.83,100,0,168279.0,151179.0,470908.53,472772.83,True,False,False,True,0.4,B2_base,c0.00075_s0.0
17,17,2023-12-28,2,2023-12-27,002558,SELL,HOLD_EXPIRY,1200,1200,0,11.2783,13533.96,10.15047,0.0,0.0,10.15047,321593.83,13523.81,335117.64,1200,0,151179.0,138195.0,472772.83,473312.64,True,False,False,True,0.4,B2_base,c0.00075_s0.0
18,18,2023-12-28,3,2023-12-27,601398,SELL,HOLD_EXPIRY,11800,11800,0,5.5182,65114.76,48.83607,0.0,0.0,48.83607,335117.64,65065.92,400183.57,11800,0,138195.0,81201.0,473312.64,481384.57,True,False,False,True,0.4,B2_base,c0.00075_s0.0
19,19,2023-12-28,4,2023-12-27,002786,BUY,TARGET_REBALANCE,700,700,0,17.71,12397.0,9.29775,0.0,0.0,9.29775,400183.57,-12406.3,387777.27,0,700,81201.0,93598.0,481384.57,481375.27,True,False,False,True,0.4,B2_base,c0.00075_s0.0
20,20,2023-12-28,5,2023-12-27,002855,BUY,TARGET_REBALANCE,400,400,0,38.6,15440.0,11.58,0.0,0.0,11.58,387777.27,-15451.58,372325.69,0,400,93598.0,109038.0,481375.27,481363.69,True,False,False,True,0.4,B2_base,c0.00075_s0.0
21,21,2023-12-28,6,2023-12-27,300735,BUY,TARGET_REBALANCE,2100,2100,0,23.1901,48699.21,36.524408,0.0,0.0,36.524408,372325.69,-48735.73,323589.96,0,2100,109038.0,156183.0,481363.69,479772.96,True,False,False,True,0.4,B2_base,c0.00075_s0.0
22,22,2023-12-28,7,2023-12-27,600938,BUY,TARGET_REBALANCE,1200,1200,0,22.4879,26985.48,20.23911,0.0,0.0,20.23911,323589.96,-27005.72,296584.24,1700,2900,156183.0,180843.0,479772.96,477427.24,True,False,False,True,0.4,B2_base,c0.00075_s0.0
23,23,2023-12-29,1,2023-12-28,600938,SELL,HOLD_EXPIRY,2900,2900,0,22.4331,65055.99,48.791992,0.0,0.0,48.791992,296584.24,65007.2,361591.43,2900,0,182875.0,123425.0,479459.24,485016.43,True,False,False,True,0.4,B2_base,c0.00075_s0.0
24,24,2023-12-29,2,2023-12-28,600941,BUY,TARGET_REBALANCE,600,600,0,108.4756,65085.36,48.81402,0.0,0.0,48.81402,361591.43,-65134.17,296457.26,0,600,123425.0,181781.0,485016.43,478238.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
25,25,2024-01-03,1,2024-01-02,300750,SELL,HOLD_EXPIRY,300,300,0,167.0236,50107.08,37.58031,0.0,0.0,37.58031,296457.26,50069.5,346526.76,300,0,177502.0,130672.0,473959.26,477198.76,True,False,False,True,0.4,B2_base,c0.00075_s0.0
26,26,2024-01-03,2,2024-01-02,002241,BUY,TARGET_REBALANCE,2500,2500,0,21.4145,53536.25,40.152188,0.0,0.0,40.152188,346526.76,-53576.4,292950.36,0,2500,130672.0,182547.0,477198.76,475497.36,True,False,False,True,0.4,B2_base,c0.00075_s0.0
27,27,2024-01-12,1,2024-01-11,002786,SELL,HOLD_EXPIRY,700,700,0,16.3,11410.0,8.5575,0.0,0.0,8.5575,292950.36,11401.44,304351.8,700,0,171827.0,160417.0,464777.36,464768.8,True,False,False,True,0.4,B2_base,c0.00075_s0.0
28,28,2024-01-12,2,2024-01-11,002855,SELL,HOLD_EXPIRY,400,400,0,33.85,13540.0,10.155,0.0,0.0,10.155,304351.8,13529.84,317881.65,400,0,160417.0,146877.0,464768.8,464758.65,True,False,False,True,0.4,B2_base,c0.00075_s0.0
29,29,2024-01-12,3,2024-01-11,300735,SELL,HOLD_EXPIRY,2100,2100,0,20.8349,43753.29,32.814968,0.0,0.0,32.814968,317881.65,43720.48,361602.12,2100,0,146877.0,104520.0,464758.65,466122.12,True,False,False,True,0.4,B2_base,c0.00075_s0.0
30,30,2024-01-12,4,2024-01-11,002415,BUY,TARGET_REBALANCE,500,500,0,33.4914,16745.7,12.559275,0.0,0.0,12.559275,361602.12,-16758.26,344843.86,0,500,104520.0,119885.0,466122.12,464728.86,True,False,False,True,0.4,B2_base,c0.00075_s0.0
31,31,2024-01-12,5,2024-01-11,601398,BUY,TARGET_REBALANCE,6300,6300,0,5.4497,34333.11,25.749833,0.0,0.0,25.749833,344843.86,-34358.86,310485.0,0,6300,119885.0,149936.0,464728.86,460421.0,True,False,False,True,0.4,B2_base,c0.00075_s0.0
32,32,2024-01-12,6,2024-01-11,601857,BUY,TARGET_REBALANCE,3100,3100,0,8.0641,24998.71,18.749032,0.0,0.0,18.749032,310485.0,-25017.46,285467.54,0,3100,149936.0,172442.0,460421.0,457909.54,True,False,False,True,0.4,B2_base,c0.00075_s0.0
33,33,2024-01-15,1,2024-01-12,600941,SELL,HOLD_EXPIRY,600,600,0,106.1669,63700.14,47.775105,0.0,0.0,47.775105,285467.54,63652.36,349119.91,600,0,170430.0,113316.0,455897.54,462435.91,True,False,False,True,0.4,B2_base,c0.00075_s0.0
34,34,2024-01-15,2,2024-01-12,000158,BUY,TARGET_REBALANCE,7100,7100,0,9.25,65675.0,49.25625,0.0,0.0,49.25625,349119.91,-65724.26,283395.65,0,7100,113316.0,178849.0,462435.91,462244.65,True,False,False,True,0.4,B2_base,c0.00075_s0.0
35,35,2024-01-17,1,2024-01-16,002241,SELL,HOLD_EXPIRY,2500,2500,0,19.4949,48737.25,36.552937,0.0,0.0,36.552937,283395.65,48700.7,332096.35,2500,0,180979.0,133754.0,464374.65,465850.35,True,False,False,True,0.4,B2_base,c0.00075_s0.0
36,36,2024-01-17,2,2024-01-16,000338,BUY,TARGET_REBALANCE,2900,2900,0,16.3714,47477.06,35.607795,0.0,0.0,35.607795,332096.35,-47512.67,284583.68,0,2900,133754.0,177022.0,465850.35,461605.68,True,False,False,True,0.4,B2_base,c0.00075_s0.0
37,37,2024-01-26,1,2024-01-25,002415,SELL,HOLD_EXPIRY,500,500,0,34.9627,17481.35,13.111012,0.0,0.0,13.111012,284583.68,17468.24,302051.92,500,0,181910.0,165870.0,466493.68,467921.92,True,False,False,True,0.4,B2_base,c0.00075_s0.0
38,38,2024-01-26,2,2024-01-25,601398,SELL,HOLD_EXPIRY,6300,6300,0,5.7239,36060.57,27.045427,0.0,0.0,27.045427,302051.92,36033.52,338085.44,6300,0,165870.0,134307.0,467921.92,472392.44,True,False,False,True,0.4,B2_base,c0.00075_s0.0
39,39,2024-01-26,3,2024-01-25,601857,SELL,HOLD_EXPIRY,3100,3100,0,8.9416,27718.96,20.78922,0.0,0.0,20.78922,338085.44,27698.17,365783.61,3100,0,134307.0,109352.0,472392.44,475135.61,True,False,False,True,0.4,B2_base,c0.00075_s0.0
40,40,2024-01-26,4,2024-01-25,300059,BUY,TARGET_REBALANCE,1800,1800,0,13.3985,24117.3,18.087975,0.0,0.0,18.087975,365783.61,-24135.39,341648.23,0,1800,109352.0,133202.0,475135.61,474850.23,True,False,False,True,0.4,B2_base,c0.00075_s0.0
41,41,2024-01-26,5,2024-01-25,600030,BUY,TARGET_REBALANCE,1500,1500,0,21.8385,32757.75,24.568313,0.0,0.0,24.568313,341648.23,-32782.32,308865.91,0,1500,133202.0,163802.0,474850.23,472667.91,True,False,False,True,0.4,B2_base,c0.00075_s0.0
42,42,2024-01-26,6,2024-01-25,601099,BUY,TARGET_REBALANCE,5800,5800,0,3.45,20010.0,15.0075,0.0,0.0,15.0075,308865.91,-20025.01,288840.9,0,5800,163802.0,183812.0,472667.91,472652.9,True,False,False,True,0.4,B2_base,c0.00075_s0.0
43,43,2024-01-29,1,2024-01-26,000158,SELL,HOLD_EXPIRY,7100,7100,0,9.1097,64678.87,48.509153,0.0,0.0,48.509153,288840.9,64630.36,353471.26,7100,0,183035.0,118496.0,471875.9,471967.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
44,44,2024-01-29,2,2024-01-26,000002,BUY,TARGET_REBALANCE,6300,6300,0,10.41,65583.0,49.18725,0.0,0.0,49.18725,353471.26,-65632.19,287839.07,0,6300,118496.0,184079.0,471967.26,471918.07,True,False,False,True,0.4,B2_base,c0.00075_s0.0
45,45,2024-01-31,1,2024-01-30,000338,SELL,HOLD_EXPIRY,2900,2900,0,16.3604,47445.16,35.58387,0.0,0.0,35.58387,287839.07,47409.58,335248.65,2900,0,176875.0,133636.0,464714.07,468884.65,True,False,False,True,0.4,B2_base,c0.00075_s0.0
46,46,2024-01-31,2,2024-01-30,601857,BUY,TARGET_REBALANCE,5600,5600,0,9.2637,51876.72,38.90754,0.0,0.0,38.90754,335248.65,-51915.63,283333.02,0,5600,133636.0,180340.0,468884.65,463673.02,True,False,False,True,0.4,B2_base,c0.00075_s0.0
47,47,2024-02-19,1,2024-02-08,300059,SELL,HOLD_EXPIRY,1800,1800,0,13.4996,24299.28,18.22446,0.0,0.0,18.22446,283333.02,24281.06,307614.08,1800,0,184727.0,160697.0,468060.02,468311.08,True,False,False,True,0.4,B2_base,c0.00075_s0.0
48,48,2024-02-19,2,2024-02-08,600030,SELL,HOLD_EXPIRY,1500,1500,0,22.6092,33913.8,25.43535,0.0,0.0,25.43535,307614.08,33888.36,341502.44,1500,0,160697.0,129017.0,468311.08,470519.44,True,False,False,True,0.4,B2_base,c0.00075_s0.0
49,49,2024-02-19,3,2024-02-08,601099,SELL,HOLD_EXPIRY,5800,5800,0,3.29,19082.0,14.3115,0.0,0.0,14.3115,341502.44,19067.69,360570.13,5800,0,129017.0,109935.0,470519.44,470505.13,True,False,False,True,0.4,B2_base,c0.00075_s0.0
50,50,2024-02-19,4,2024-02-08,000895,BUY,TARGET_REBALANCE,1300,1300,0,32.4796,42223.48,31.66761,0.0,0.0,31.66761,360570.13,-42255.15,318314.98,0,1300,109935.0,146777.0,470505.13,465091.98,True,False,False,True,0.4,B2_base,c0.00075_s0.0
51,51,2024-02-19,5,2024-02-08,002340,BUY,TARGET_REBALANCE,2600,2600,0,5.3046,13791.96,10.34397,0.0,0.0,10.34397,318314.98,-13802.3,304512.68,0,2600,146777.0,160245.0,465091.98,464757.68,True,False,False,True,0.4,B2_base,c0.00075_s0.0
52,52,2024-02-19,6,2024-02-08,600111,BUY,TARGET_REBALANCE,800,800,0,18.4888,14791.04,11.09328,0.0,0.0,11.09328,304512.68,-14802.13,289710.55,0,800,160245.0,174917.0,464757.68,464627.55,True,False,False,True,0.4,B2_base,c0.00075_s0.0
53,53,2024-02-20,1,2024-02-19,000002,SELL,HOLD_EXPIRY,6300,6300,0,9.9,62370.0,46.7775,0.0,0.0,46.7775,289710.55,62323.22,352033.77,6300,0,176186.0,113816.0,465896.55,465849.77,True,False,False,True,0.4,B2_base,c0.00075_s0.0
54,54,2024-02-20,2,2024-02-19,002463,BUY,TARGET_REBALANCE,2400,2400,0,27.3644,65674.56,49.25592,0.0,0.0,49.25592,352033.77,-65723.82,286309.95,0,2400,113816.0,177152.0,465849.77,463461.95,True,False,False,True,0.4,B2_base,c0.00075_s0.0
55,55,2024-02-22,1,2024-02-21,601857,SELL,HOLD_EXPIRY,5600,5600,0,9.5858,53680.48,40.26036,0.0,0.0,40.26036,286309.95,53640.22,339950.17,5600,0,175224.0,126896.0,461533.95,466846.17,True,False,False,True,0.4,B2_base,c0.00075_s0.0
56,56,2024-02-22,2,2024-02-21,600839,BUY,TARGET_REBALANCE,11300,11300,0,4.8196,54461.48,40.84611,0.0,0.0,40.84611,339950.17,-54502.33,285447.85,0,11300,126896.0,180571.0,466846.17,466018.85,True,False,False,True,0.4,B2_base,c0.00075_s0.0
57,57,2024-03-04,1,2024-03-01,000895,SELL,HOLD_EXPIRY,1300,1300,0,33.2475,43221.75,32.416313,0.0,0.0,32.416313,285447.85,43189.33,328637.18,1300,0,193780.0,156067.0,479227.85,484704.18,True,False,False,True,0.4,B2_base,c0.00075_s0.0
58,58,2024-03-04,2,2024-03-01,002340,SELL,HOLD_EXPIRY,2600,2600,0,5.5504,14431.04,10.82328,0.0,0.0,10.82328,328637.18,14420.22,343057.4,2600,0,156067.0,141975.0,484704.18,485032.4,True,False,False,True,0.4,B2_base,c0.00075_s0.0
59,59,2024-03-04,3,2024-03-01,600111,SELL,HOLD_EXPIRY,800,800,0,19.2549,15403.92,11.55294,0.0,0.0,11.55294,343057.4,15392.37,358449.76,800,0,141975.0,126695.0,485032.4,485144.76,True,False,False,True,0.4,B2_base,c0.00075_s0.0
60,60,2024-03-04,4,2024-03-01,002281,BUY,TARGET_REBALANCE,600,600,0,34.8717,20923.02,15.692265,0.0,0.0,15.692265,358449.76,-20938.71,337511.05,0,600,126695.0,147365.0,485144.76,484876.05,True,False,False,True,0.4,B2_base,c0.00075_s0.0
61,61,2024-03-04,5,2024-03-01,300045,BUY,TARGET_REBALANCE,800,800,0,22.97,18376.0,13.782,0.0,0.0,13.782,337511.05,-18389.78,319121.27,0,800,147365.0,165741.0,484876.05,484862.27,True,False,False,True,0.4,B2_base,c0.00075_s0.0
62,62,2024-03-04,6,2024-03-01,603220,BUY,TARGET_REBALANCE,500,500,0,45.7577,22878.85,17.159137,0.0,0.0,17.159137,319121.27,-22896.01,296225.26,0,500,165741.0,183141.0,484862.27,479366.26,True,False,False,True,0.4,B2_base,c0.00075_s0.0
63,63,2024-03-05,1,2024-03-04,002463,SELL,HOLD_EXPIRY,2400,2400,0,28.7746,69059.04,51.79428,0.0,0.0,51.79428,296225.26,69007.25,365232.51,2400,0,190125.0,123525.0,486350.26,488757.51,True,False,False,True,0.4,B2_base,c0.00075_s0.0
64,64,2024-03-05,2,2024-03-04,000938,BUY,TARGET_REBALANCE,2600,2600,0,25.1671,65434.46,49.075845,0.0,0.0,49.075845,365232.51,-65483.54,299748.97,0,2600,123525.0,188239.0,488757.51,487987.97,True,False,False,True,0.4,B2_base,c0.00075_s0.0
65,65,2024-03-07,1,2024-03-06,600839,SELL,HOLD_EXPIRY,11300,11300,0,5.6313,63633.69,47.725268,0.0,0.0,47.725268,299748.97,63585.96,363334.94,11300,0,184793.0,122078.0,484541.97,485412.94,True,False,False,True,0.4,B2_base,c0.00075_s0.0
66,66,2024-03-07,2,2024-03-06,002456,BUY,TARGET_REBALANCE,7100,7100,0,9.6,68160.0,51.12,0.0,0.0,51.12,363334.94,-68211.12,295123.82,0,7100,122078.0,190238.0,485412.94,485361.82,True,False,False,True,0.4,B2_base,c0.00075_s0.0
67,67,2024-03-18,1,2024-03-15,002281,SELL,HOLD_EXPIRY,600,600,0,40.2872,24172.32,18.12924,0.0,0.0,18.12924,295123.82,24154.19,319278.01,600,0,192442.0,168562.0,487565.82,487840.01,True,False,False,False,0.6,B2_base,c0.00075_s0.0
68,68,2024-03-18,2,2024-03-15,300045,SELL,HOLD_EXPIRY,800,800,0,24.91,19928.0,14.946,0.0,0.0,14.946,319278.01,19913.05,339191.06,800,0,168562.0,148634.0,487840.01,487825.06,True,False,False,False,0.6,B2_base,c0.00075_s0.0
69,69,2024-03-18,3,2024-03-15,603220,SELL,HOLD_EXPIRY,500,500,0,47.9404,23970.2,17.97765,0.0,0.0,17.97765,339191.06,23952.22,363143.28,500,0,148634.0,130404.0,487825.06,493547.28,True,False,False,False,0.6,B2_base,c0.00075_s0.0
70,70,2024-03-18,4,2024-03-15,601138,BUY,TARGET_REBALANCE,1100,1100,0,24.7117,27182.87,20.387152,0.0,0.0,20.387152,363143.28,-27203.26,335940.03,0,1100,130404.0,156199.0,493547.28,492139.03,True,False,False,False,0.6,B2_base,c0.00075_s0.0
71,71,2024-03-18,5,2024-03-15,601225,BUY,TARGET_REBALANCE,2200,2200,0,27.5986,60716.92,45.53769,0.0,0.0,45.53769,335940.03,-60762.46,275177.57,0,2200,156199.0,210165.0,492139.03,485342.57,True,False,False,False,0.6,B2_base,c0.00075_s0.0
72,72,2024-03-18,6,2024-03-15,601899,BUY,TARGET_REBALANCE,4500,4500,0,16.6277,74824.65,56.118488,0.0,0.0,56.118488,275177.57,-74880.77,200296.8,0,4500,210165.0,282030.0,485342.57,482326.8,True,False,False,False,0.6,B2_base,c0.00075_s0.0
73,73,2024-03-19,1,2024-03-18,000938,SELL,HOLD_EXPIRY,2600,2600,0,23.8627,62043.02,46.532265,0.0,0.0,46.532265,200296.8,61996.49,262293.29,2600,0,286806.0,225446.0,487102.8,487739.29,True,False,False,False,0.6,B2_base,c0.00075_s0.0
74,74,2024-03-19,2,2024-03-18,603993,BUY,TARGET_REBALANCE,7600,7600,0,8.2467,62674.92,47.00619,0.0,0.0,47.00619,262293.29,-62721.93,199571.36,0,7600,225446.0,284346.0,487739.29,483917.36,True,False,False,False,0.6,B2_base,c0.00075_s0.0
75,75,2024-03-21,1,2024-03-20,002456,SELL,HOLD_EXPIRY,7100,7100,0,10.41,73911.0,55.43325,0.0,0.0,55.43325,199571.36,73855.57,273426.93,7100,0,287026.0,213115.0,486597.36,486541.93,True,False,False,False,0.6,B2_base,c0.00075_s0.0
76,76,2024-03-21,2,2024-03-20,300496,BUY,TARGET_REBALANCE,1100,1100,0,64.7924,71271.64,53.45373,0.0,0.0,53.45373,273426.93,-71325.09,202101.83,0,1100,213115.0,283515.0,486541.93,485616.83,True,False,False,False,0.6,B2_base,c0.00075_s0.0
77,77,2024-04-01,1,2024-03-29,601138,SELL,HOLD_EXPIRY,1100,1100,0,24.1321,26545.31,19.908983,0.0,0.0,19.908983,202101.83,26525.4,228627.23,1100,0,277755.0,252565.0,479856.83,481192.23,True,False,False,False,0.6,B2_base,c0.00075_s0.0
78,78,2024-04-01,2,2024-03-29,601225,SELL,HOLD_EXPIRY,2200,2200,0,27.7899,61137.78,45.853335,0.0,0.0,45.853335,228627.23,61091.93,289719.16,2200,0,252565.0,198225.0,481192.23,487944.16,True,False,False,False,0.6,B2_base,c0.00075_s0.0
79,79,2024-04-01,3,2024-03-29,601899,SELL,HOLD_EXPIRY,4500,4500,0,17.95,80775.0,60.58125,0.0,0.0,60.58125,289719.16,80714.42,370433.58,4500,0,198225.0,120645.0,487944.16,491078.58,True,False,False,False,0.6,B2_base,c0.00075_s0.0
80,80,2024-04-01,4,2024-03-29,000977,BUY,TARGET_REBALANCE,800,800,0,42.679,34143.2,25.6074,0.0,0.0,25.6074,370433.58,-34168.81,336264.77,0,800,120645.0,154549.0,491078.58,490813.77,True,False,False,False,0.6,B2_base,c0.00075_s0.0
81,81,2024-04-01,5,2024-03-29,300975,BUY,TARGET_REBALANCE,1100,1100,0,14.1603,15576.33,11.682248,0.0,0.0,11.682248,336264.77,-15588.01,320676.76,0,1100,154549.0,170070.0,490813.77,490746.76,True,False,False,False,0.6,B2_base,c0.00075_s0.0
82,82,2024-04-01,6,2024-03-29,601166,BUY,TARGET_REBALANCE,6400,6400,0,18.6145,119132.8,89.3496,0.0,0.0,89.3496,320676.76,-119222.15,201454.61,0,6400,170070.0,271190.0,490746.76,472644.61,True,False,False,False,0.6,B2_base,c0.00075_s0.0
83,83,2024-04-02,1,2024-04-01,603993,SELL,HOLD_EXPIRY,7600,7600,0,8.7469,66476.44,49.85733,0.0,0.0,49.85733,201454.61,66426.58,267881.19,7600,0,271208.0,208736.0,472662.61,476617.19,True,False,False,False,0.6,B2_base,c0.00075_s0.0
84,84,2024-04-02,2,2024-04-01,600309,BUY,TARGET_REBALANCE,700,700,0,89.345,62541.5,46.906125,0.0,0.0,46.906125,267881.19,-62588.41,205292.79,0,700,208736.0,267886.0,476617.19,473178.79,True,False,False,False,0.6,B2_base,c0.00075_s0.0
85,85,2024-04-08,1,2024-04-03,300496,SELL,HOLD_EXPIRY,1100,1100,0,51.3378,56471.58,42.353685,0.0,0.0,42.353685,205292.79,56429.23,261722.01,1100,0,257599.0,201818.0,462891.79,463540.01,True,False,False,False,0.6,B2_base,c0.00075_s0.0
86,86,2024-04-08,2,2024-04-03,601857,BUY,TARGET_REBALANCE,6000,6000,0,11.1631,66978.6,50.23395,0.0,0.0,50.23395,261722.01,-67028.83,194693.18,0,6000,201818.0,262118.0,463540.01,456811.18,True,False,False,False,0.6,B2_base,c0.00075_s0.0
87,87,2024-04-17,1,2024-04-16,000977,SELL,HOLD_EXPIRY,800,800,0,37.4625,29970.0,22.4775,0.0,0.0,22.4775,194693.18,29947.52,224640.7,800,0,266574.0,236814.0,461267.18,461454.7,True,False,False,False,0.6,B2_base,c0.00075_s0.0
88,88,2024-04-17,2,2024-04-16,300975,SELL,HOLD_EXPIRY,1100,1100,0,8.7812,9659.32,7.24449,0.0,0.0,7.24449,224640.7,9652.08,234292.78,1100,0,236814.0,227189.0,461454.7,461481.78,True,False,False,False,0.6,B2_base,c0.00075_s0.0
89,89,2024-04-17,3,2024-04-16,601166,SELL,HOLD_EXPIRY,6400,6400,0,18.7441,119962.24,89.97168,0.0,0.0,89.97168,234292.78,119872.27,354165.05,6400,0,227189.0,125365.0,461481.78,479530.05,True,False,False,False,0.6,B2_base,c0.00075_s0.0
90,90,2024-04-17,4,2024-04-16,300760,BUY,TARGET_REBALANCE,100,100,0,282.0832,28208.32,21.15624,0.0,0.0,21.15624,354165.05,-28229.48,325935.57,0,100,125365.0,151941.0,479530.05,477876.57,True,False,False,False,0.6,B2_base,c0.00075_s0.0
91,91,2024-04-17,5,2024-04-16,600019,BUY,TARGET_REBALANCE,7600,7600,0,7.5527,57400.52,43.05039,0.0,0.0,43.05039,325935.57,-57443.57,268492.0,0,7600,151941.0,204913.0,477876.57,473405.0,True,False,False,False,0.6,B2_base,c0.00075_s0.0
92,92,2024-04-17,6,2024-04-16,601658,BUY,TARGET_REBALANCE,9700,9700,0,5.3798,52184.06,39.138045,0.0,0.0,39.138045,268492.0,-52223.2,216268.8,0,9700,204913.0,251085.0,473405.0,467353.8,True,False,False,False,0.6,B2_base,c0.00075_s0.0
93,93,2024-04-18,1,2024-04-17,600309,SELL,HOLD_EXPIRY,700,700,0,91.8509,64295.63,48.221722,0.0,0.0,48.221722,216268.8,64247.41,280516.21,700,0,254147.0,193338.0,470415.8,473854.21,True,False,False,False,0.6,B2_base,c0.00075_s0.0
94,94,2024-04-18,2,2024-04-17,601668,BUY,TARGET_REBALANCE,14100,14100,0,5.8785,82886.85,62.165137,0.0,0.0,62.165137,280516.21,-82949.02,197567.19,0,14100,193338.0,268632.0,473854.21,466199.19,True,False,False,False,0.6,B2_base,c0.00075_s0.0
95,95,2024-04-22,1,2024-04-19,601857,SELL,HOLD_EXPIRY,100,100,0,11.9961,1199.61,0.899708,0.0,0.0,0.899708,197567.19,1198.71,198765.91,6000,5900,271420.0,270340.0,468987.19,469105.91,True,False,False,False,0.6,B2_base,c0.00075_s0.0
96,96,2024-04-23,1,2024-04-22,601857,SELL,HOLD_EXPIRY,5900,5900,0,11.7073,69073.07,51.804803,0.0,0.0,51.804803,198765.91,69021.27,267787.17,5900,0,267929.0,205743.0,466694.91,473530.17,True,False,False,False,0.6,B2_base,c0.00075_s0.0
97,97,2024-04-23,2,2024-04-22,002415,BUY,TARGET_REBALANCE,1900,1900,0,35.8564,68127.16,51.09537,0.0,0.0,51.09537,267787.17,-68178.26,199608.91,0,1900,205743.0,268253.0,473530.17,467861.91,True,False,False,False,0.6,B2_base,c0.00075_s0.0
